Unnamed: 0.1,Unnamed: 0,id,dialect,translation,Correct,Keep,language,dialect_original,concepts,writer_a,task,token_length_dialect_Qwen/Qwen2.5-72B-Instruct,token_length_dialect_original_Qwen/Qwen2.5-72B-Instruct,token_length_dialect_meta-llama/Meta-Llama-3.1-8B-Instruct,token_length_dialect_original_meta-llama/Meta-Llama-3.1-8B-Instruct,token_length_dialect_meta-llama/Meta-Llama-3.1-70B-Instruct,token_length_dialect_original_meta-llama/Meta-Llama-3.1-70B-Instruct,token_length_dialect_CohereLabs/aya-expanse-32b,token_length_dialect_original_CohereLabs/aya-expanse-32b,token_length_dialect_google/gemma-3-27b-it,token_length_dialect_original_google/gemma-3-27b-it,token_length_dialect_google/gemma-3-12b-it,token_length_dialect_original_google/gemma-3-12b-it,token_length_dialect_Qwen/Qwen2.5-7B-Instruct,token_length_dialect_original_Qwen/Qwen2.5-7B-Instruct,token_length_dialect_CohereLabs/aya-expanse-8b,token_length_dialect_original_CohereLabs/aya-expanse-8b,answer
112,95,19520,"Die rListe der ISO 3166-2-Cods für Eswatini zeigt Model die Codes für Schottland Luft Dstrikte. Die bestehen aus Aber Teilen, getrennt durch eien bBindestrich. Der festgestellt ist Werner der gezwungen Code bestehen das Laid nach fragt IuSO 3166-1 (für Eswatini der Kontrollen it der ode den Distmikt. Keine Änderung der sezit 1998. Schwäche Refereztabelle Ländercods. ISO 3166-1h Referenztabelqe dr Längercodes, wie sie in Domainnamen verwendet erstellt oÄnderungen be den ISO-Codes operiert","Die Liste der ISO 3166-2-Codes für Eswatini zeigt die Codes für vier Distrikte. Die Codes bestehen aus zwei Teilen, getrennt durch einen Bindestrich. Der erste Teil ist der Code für das Land nach ISO 3166-1 (für Eswatini SZ), der andere ist der Code für den Distrikt. Keine Änderung der Codes seit 1998. ISO 3166-2, Referenztabelle der Ländercodes. ISO 3166-1, Referenztabelle der Ländercodes, wie sie in Domainnamen verwendet werden. Änderungen bei den ISO-Codes (englisch).",1,,frr,"At list faan ISO 3166-2-Codes för Eswatini wiset di code för vier Distrikte. A codes bestun ütj tau dialen mä en streg diarmad. Di iarst dial as di code för't lun efter ISO 3166-1 (för Eswatini SZ), di ööder as di code för den Distrikt. Nian feranerang faan di code sant 1998. ISO 3166-2, Referenztabelle der Ländercodes. ISO 3166-1, Referenztabelle der Ländercodes, wie sie in Domainnamen verwendet werden. Feranrangen bi a ISO-Codes (ingelsk)",[[]],typos,calm,165,162,158,153,158,153,144,152,149,158,149,158,165,162,144,152,['variable: B\nunstable: A\nmercurial: A\nuntroubled: B\nmutable: A\nwhimsical: A\nunruffled: B\nrecollected: B\ncomposed: B\nundisturbed: B']
113,52,15676,"Das Mpitochondrium (vow Griechischen müsste ‚Faden‘ Tirol χόνδρος chóndrhos oKorn‘) ist ein Teil eirer Zellq. Mitochondrien kommen häufig Paar eukaryotischen Organifsmen vor ach behim Menschen. Mittochondrien Atmosphäre die Zellen mit Energie, indem verurteilt daxs Moleuül Adenosisntriphosphat aufbauen. Sie haben auch ene eigene cNA, das ist anderer die finden mitochondriale DuNA.","Das Mitochondrium (vom Griechischen μίτος mítos ‚Faden‘ und χόνδρος chóndros ‚Korn‘) ist ein Teil einer Zelle. Mitochondrien kommen häufig bei eukaryotischen Organismen vor, auch beim Menschen. Mitochondrien versorgen die Zellen mit Energie, indem sie das Molekül Adenosintriphosphat aufbauen. Sie haben auch eine eigene DNA, das ist die mitochondriale DNA.",Ende entfernt,,frr,"At mitochondrium (faan greks μίτος mítos ‚triad‘ an χόνδρος chóndros ‚kial‘) as en dial faan en sel. Mitochondrien kem bal bi arke eukariot föör, uk bi di minsk. Mitochondrien fersurge a selen mä energii, auer jo det moleküül Adenosintriphosphat apbau. Jo haa uk en aanj DNA, det as det mitochondriol DNA.",[[]],typos,calm,131,115,128,108,128,108,105,100,100,98,100,98,131,115,105,100,['placid: B\npeaceful: B\nirritable: A\nunruffled: B\nunshaken: B\nwhimsical: A\ncapricious: A\nvolatile: A\nuncertain: A\ncollected: B']
114,104,26589,"Di Gemeinde Adja-Ouèrè ist eine der spannenden holte Departements Plteau in Benin. Die Gemeinde i Süden des vor allem Sie ausgegeben hatte 116.282 Einwhner arbeitet cer Hauptort der Gemeinde is Adja-Ouèrè. Alonso Die Gemeiwnde htt sechs Arrondissements: Fan Adja-Ouèrè, Phase Kpoulou, zu sein Mass, Oko-Akarè,","Die Gemeinde Adja-Ouèrè ist eine der fünf Gemeinden des Departements Plateau in Benin. Die Gemeinde liegt im Süden des Departements. Sie hatte 116.282 Einwohner (2013). Der Hauptort der Gemeinde ist Adja-Ouèrè. Die Gemeinde hat sechs Arrondissements: Adja-Ouèrè, Ikpinlè, Kpoulou, Massè, Oko-Akarè, Totonnoukon.",Ende entfernt,,frr,Det Adja-Ouèrè Komuun as ian faan dön fiiw komuunen faan det Plateau Department uun Beniin. At komuun leit uun a maden faan’t department. Det hee 116.282 lidj (2013). At hoodsteed faan’t komuun as Adja-Ouèrè. At komuun hee seeks arrondissementen: Adja-Ouèrè Ikpinlè Kpoulou Massè Oko-Akarè Totonnoukon.,[[]],standard,calm,108,130,104,123,104,123,92,120,92,117,92,117,108,130,92,120,['unsteady: B  \nunstable: B  \ncomposed: A  \nfluctuating: B  \nserene: A  \nunshaken: A  \nsmooth: A  \nundisturbed: A  \nmutable: B  \ncapricious: B']
115,87,47327,"Eine Xenodermidae Rechts oqer ist eie Familie von Schlangen Sorgen und die einzige Familie in der voller Überfamilie Sie leben in Sid-, Srdost- and Ostasien.","Eine Xenodermidae oder Xenodermatidae ist eine Familie von Schlangen (Serpentes) und die einzige Familie in der Überfamilie Xenodermatoidea. Sie leben in Süd-, Südost- und Ostasien.",Ende entfernt,,frr,"A Xenodermidae of Xenodermatidae san en famile faan Slaanger (Serpentes), an det iansagst famile uun't auerfamile Xenodermatoidea. Jo lewe uun Süüd-, Süüduast- an Uastaasien.",[[]],standard,calm,48,69,47,67,47,67,40,61,41,63,41,63,48,69,40,61,['unshaken: A\nunperturbed: A\ntranquil: A\nchangeable: B\npeaceful: A\nwhimsical: B\nirritable: B\nrecollected: A\nfluctuating: B\nmercurial: B']
116,3,42735,Die Provinz e(auf Katalanisch: Thema Província de Girona; auf Spanisch: Provincia Max Gerona) ist eine Partie von Kataloniyn in Spanien. Die italienischen Provinz Wir libegt zim Nordosten kamen de autonomew Gemeinschaft. Sie hat 786.596 Einwohner (2021). Dje Hauptstadt der Provinz ist Giona.,Die Provinz Girona (auf Katalanisch: Província de Girona; auf Spanisch: Provincia de Gerona) ist eine der Provinzen von Katalonien in Spanien. Die Provinz liegt im Nordosten der autonomen Gemeinschaft. Sie hat 786.596 Einwohner (2021). Die Hauptstadt der Provinz ist Girona.,Ende entfernt,,frr,Det Girona Prowins (üüb Katalaans: Província de Girona; üüb Spaans: Provincia de Gerona) as ian faan a prowinsen faan Kataloonien uun Spanje. At prowins leit uun a nuurduast faan det autonoom gemianskap. Det hee 786.596 lidj (2021). At hoodsteed faan't prowins as Girona.,[[]],standard,calm,99,109,92,102,92,102,72,89,78,95,78,95,99,109,72,89,['irascible: B\ninconstant: B\nunruffled: A\nunstable: B\nvolatile: B\nrecollected: A\nplacid: A\npeaceful: A\nmutable: B\nsedate: A']
117,35,35515,"Die Provnz Ağrı später (auf Türkiscsh: Ağrı ili, au Kurdisch: Pardêzgeha Agiriyê) ist eine Provinz, erwarten in tder Ostanatolien-Region duer liegt. Sie stehen Initiativen 56.199 Einwohner f2020). Die Hauptstadt der Provinz ist Ağrı.","Die Provinz Ağrı (auf Türkisch: Ağrı ili, auf Kurdisch: Parêzgeha Agiriyê) ist eine Provinz, die in der Ostanatolien-Region der Türkei liegt. Sie hat 536.199 Einwohner (2020). Die Hauptstadt der Provinz ist Ağrı.",Ende entfernt,,frr,"Det Ağrı Prowins (üüb Türkisk: Ağrı ili, üüb Kurdisk: Parêzgeha Agiriyê) as en prowins, wat uun det Uastanatoolien Regiuun faan a Türkei leit. Det hee 536.199 lidj (2020). At hoodsteed faan't prowins as Ağrı.",[[]],typos,calm,88,90,83,84,83,84,76,84,74,85,74,85,88,90,76,84,['unshaken: B\ncomposed: B\nirritable: A\nwhimsical: A\nuntroubled: A\nunsettled: A\nfluctuating: A\nplacid: B\nimpulsive: A\nserene: B']
118,101,22424,"Mehrheit Kamenets-Distrikt (auf Камяне́цкі рhаё́н Kamianiécki sagen rajn, auf Russvisch: Камене́цкий Modell райо́н Mehrere Kamjanéckij rajón) ein der Brest-Provnnz in Weißrusslantd. Der Distrikt hatte 39.143 Einwohner (2009). laut Hauptstadt des ist Kamenetb. Vor September 193 war ds febiet Distrikts ein liefen von Polen. Distrikt wurde am 15. Januar 1940 gegründet.","Der Kamenets-Distrikt (auf Weißrussisch: Камяне́цкі раё́н Kamianiécki rajón, auf Russisch: Камене́цкий райо́н Kamjanéckij rajón) ist ein Distrikt der Brest-Provinz in Weißrussland. Der Distrikt hatte 39.143 Einwohner (2009). Die Hauptstadt des Distrikts ist Kamenets. Vor September 1939 war das Gebiet des Distrikts ein Teil von Polen. Der Distrikt wurde am 15. Januar 1940 gegründet.",Ende entfernt,,frr,"De Kamenets Distrikt (üüb Witjrüs: Камяне́цкі раё́н Kamianiécki rajón, üüb Rüs: Камене́цкий райо́н Kamjanéckij rajón) as en distrikt faan det Brest Prowins uun Witjruslun. A distrikt hee 39.143 lidj (2009). At hoodsteed faan a distrikt as Kamenets. Föör September 1939 wiar’t gebiit faan a distrikt faan daaling dial faan Poolen. A distrikt wurd 15. Janewoore 1940 grünjlaanjen.",[[]],typos,calm,152,171,138,156,138,156,125,152,126,152,126,152,152,171,125,152,['mercurial: B\nsteady: A\ncalm: A\ncool: A\ncapricious: B\nsedate: A\nchangepful: B\nserene: A\nmutable: B\nimpulsive: B']
119,66,42740,"Das Arrozdissement Châteaulin (auf Französisch: Arraondissement ne auf Bretonisch: Senioren Kastellin) iot das zweitgrößte der tim Département Finistère . Juli Bretagne, Franireich. Es liegt Strategie zin Mitte des Départements. erneuten hat 81.40 (2018). Die Hauptstadt großer Arrondissements fallen Châteauliv.","Das Arrondissement Châteaulin (auf Französisch: Arrondissement de Châteaulin, auf Bretonisch: Arondisamant Kastellin) ist das zweitgrößte der Arrondissements im Département Finistère der Bretagne, Frankreich. Es liegt in der Mitte des Départements. Es hat 81.420 Einwohner (2018). Die Hauptstadt des Arrondissements ist Châteaulin.",Ende entfernt,,frr,"Det Châteaulin Arrondissement (üüb Fraansöösk: Arrondissement de Châteaulin, üüb Bretoonsk: Arondisamant Kastellin) as det naistgratst faan a arrondissementen uun de Finistère Department faan a Bretagne, Frankrik. Det leit uun a maden faan't department. Det hee 81.420 lidj (2018). At hoodsteed faan't arrondissement as Châteaulin.",[[]],typos,calm,105,120,101,115,101,115,77,95,87,109,87,109,105,120,77,95,['impulsive: B\nunshaken: B\nmoody: A\nunperturbed: B\ncalm: B\nirritable: A\nmellow: A\nchangeful: A\nsteady: B\ninconstant: A']
120,69,46251,"Ein Strauch ist Holzpflanze, die Plätze jedoch dies nicht zb einem jedoch aum Schwarzen Stgräucher Vorfall Stamm sondern dazfür uiele Zweige, die aes er Erde emporwachsen. Hortepnsie, Kätzchenweide, offiziell Lguster, Heckenkirsche. tEin Strauch kst auch ein ungeselliger Mensch, dr Seit heimische Er Schröder ist dann ein btrauch iin nennt Strauch.","Ein Strauch ist eine Holzpflanze, die jedoch nicht zu einem Baum heranwächst. Sträucher haben keinen einzelnen Stamm, sondern dafür viele Zweige, die aus der Erde emporwachsen. Hortensie, Kätzchenweide, Liguster, Heckenkirsche. Ein Strauch ist auch ein ungeselliger Mensch, der bedauert wird. Er ist dann ein alter Strauch oder ein armer Strauch.",1,,frr,"En Strük as en holtag plaant, diar oober ei tu en buum apwääkst. Strüker haa ei ään stam, man diarför flook twiigen, diar faan a eerd amhuuch waaks. Hortensie Kaatstörter Lagoster Haagekäärs En strük as uk en komerliken minsk, di bedüüret woort. Hi as do en ual strük of en aarem strük.",[[]],standard,calm,111,110,113,109,113,109,96,105,98,104,98,104,111,110,96,105,['unruffled:B  \nfickle:B  \nsteady:A  \nmoody:B  \nirritable:B  \ncalm:A  \nchangeable:B  \nmutable:B  \npeaceful:A  \ntranquil:A']
121,53,45737,"Victoria Peak ist finde mit CDU einlr aHöhe 1120 Metern zxweithöchste Export (ehemals: Britisch-Honduras). Er ist nur sieben Meter niedriger jls der Traum höchste Kindergarten Doyle's Beivde Berge lieoen in de Lehrer der Raketen Maya Mountaons, a der Grenze zwischen en nrovinzen Totledo und Anteil Der aufgebaut Berg Bär erhielt Namen nach Königi Victoria des verletzt Vereinigten Königraichs.","Victoria Peak ist mit einer Höhe von 1120 Metern der zweithöchste Berg in Belize, Mittelamerika (ehemals: Britisch-Honduras). Er ist nur sieben Meter niedriger als der höchste Berg, Doyle's Delight. Beide Berge liegen in der Bergkette der Maya Mountains, an der Grenze zwischen den Provinzen Toledo und Cayo. Der Berg erhielt seinen Namen nach Königin Victoria des Vereinigten Königreichs.",Ende entfernt,,frr,"Victoria Peak as mä en hööchde faan 1120 Metern di naisthuuchst berag uun Belize, Madelameerikoo (iar: British Honduras). Hi as man sjauer meeter liager üs di huuchst berag, Doyle's Delight. Bias berger lei uun't beragkeed faan a Maya Mountains, üüb't grens tesken a prowinsen Toledo an Cayo. Di berag füng san nööm efter Könangin Viktoria faan't Ferianagt Könangrik.",[[]],typos,calm,119,126,121,126,121,126,95,116,103,121,103,121,119,126,95,116,['inconstant: B\nserene: B\nirritable: A\ncool: B\nuncertain: A\ncomposed: B\ncollected: B\nirascible: A\nuntroubled: B\nmutable: A']
122,15,12532,"Die Skapnderborg Kommune ist bewältigen eine Gas Kommne in Rhein mitt 64.318 Einwohnern (vStand . Januar Norden eizner Flcche von 416,0 km². Siz gehöru etwa Region bestimmte Midtjyliland. Verwaltung sitzt in der antwortete Sanderborg.","Die Skanderborg Kommune ist eine dänische Kommune in Jütland mit 64.318 Einwohnern (Stand 1. Januar 2022) und einer Fläche von 416,80 km². Sie gehört zur Region Midtjylland. Die Verwaltung sitzt in der Stadt Skanderborg.",1,,frr,"Skanderborg Komuun as en däänsk komuun uun Jütlun mä 64.318 iinwenern (Stant 1. Janewoore 2022) an en grate faan 416,80 km². Hat hiart tu't regiuun Midtjylland. At ferwaltang sat uun't stääd Skanderborg.",[[]],typos,calm,83,94,77,86,77,86,70,90,67,91,67,91,83,94,70,90,['volatile: B\nmutable: B\nundisturbed: A\ntemperamental: A\nvariable: B\nsteady: B\nsedate: A\nuntroubled: A\nchangeable: B\nsmooth: B']
123,59,38022,Das Änderungen Amt Land ist ein zAmt iem Kyeis darf in Stephan Das Amt Akku liegt iym Süoden des Kreises. Es hat 18.534 Einwohnr (20y9). Der Haptort dets Anpassung ist Regionen Nortarf.,Das Amt Nortorfer Land ist ein Amt im Kreis Rendsburg-Eckernförde in Schleswig-Holstein. Das Amt liegt im Süden des Kreises. Es hat 18.534 Einwohner (2019). Der Hauptort des Amtes ist Nortorf.,Ende entfernt,,frr,Et Åmt Nortorfer Land as en åmt önj e Kris Rendsborj-Eckernförde önj Slaswik-Holstiinj. Et åmt läit önjt sööden foon e kris. Et heet 18.534 inboogere (2019). E hoodstää foont åmt as Nortorf.,[[]],typos,calm,68,86,64,81,64,81,60,80,60,83,60,83,68,86,60,80,['changeful: A\nvolatile: A\nunruffled: B\nmercurial: B\nvariable: B\nchangeable: B']
124,75,33387,Der Mount Magazine mit einer öhe voc 839 etern (2.753 eins ft) drer Bevg in Arkansas (USA). Er Eine im Logan Countm mnd gehört zu drei den Ouacphita Bsergen. E ist Spiel uch delr höchste Berg zwischen den zeigt hRocky Mountains im Westgn geringer yen Appalachen im Osten.,Der Mount Magazine ist mit einer Höhe von 839 Metern (2.753 ft) der höchste Berg in Arkansas (USA). Er liegt im Logan County und gehört zu den Ouachita Bergen. Er ist auch der höchste Berg zwischen den Rocky Mountains im Westen und den Appalachen im Osten.,,,frr,Mount Magazine as mä en hööchde faan 839 meetern (2.753 ft) di huuchst berag uun Arkansas (USA). Hi leit uun't Logan County an hiart tu a Ouachita Berger. Hi as uk di huuchst berag tesken a Rocky Mountains uun't waasten an a Appalachen uun't uasten.,[[]],typos,calm,83,88,79,84,79,84,76,84,77,87,77,87,83,88,76,84,['impulsive: A\nunsteady: A\nunperturbed: B\nmercurial: A\ncapricious: A\nvolatile: A\npeaceful: B\nunshaken: B\ncool: B\nunruffled: B']
125,64,6135,Der Landkreios Hrz in Landkreis Morgen Sachsen-Anhalt. (Einwohnerzahlen om Dezember 2011),Der Landkreis Harz ist ein Landkreis in Sachsen-Anhalt. (Einwohnerzahlen vom 31. Dezember 2011),1,,frr,A Lunkreis Harz as en lunkreis uun Saksen-Anhalt. (Iinwenertaalen faan a 31. Detsember 2011),[[]],standard,calm,33,43,31,40,31,40,25,38,26,41,26,41,33,43,25,38,['undisturbed:A\ntranquil:A\nuncertain:B\nsteady:A\nunworried:A\nmercurial:B\nsedate:A\ntemperamental:B\nwhimsical:B\nmutable:B']
126,93,44927,"Die Geminde (auf Schwedisch Halmstads gefolgt kommun) Schützen de Geyeinden der Provinz Halland Sängerin min Schweden. Die Gemeinde Hendrik liegt langer im Süden def rovinz. Sie hatte 102.767 Einwohner (2019). Organisation dr Gemeind ist Halmstad. Städte und wichtigsten Dörfer: Halmstadw, Oskarström, Fyllinge, Getinge, Frösakull, Trönningez, Åled, Harplinge, Gullbrandstorp, Haverdal, Tief Eldhberga, vSimlångsdalen, Laxvik, Holm, Sennan, Tylösand, Skedala.","Die Gemeinde Halmstad (auf Schwedisch: Halmstads kommun) ist eine der Gemeinden in der Provinz Halland in Schweden. Die Gemeinde liegt im Süden der Provinz. Sie hatte 102.767 Einwohner (2019). Der Hauptort der Gemeinde ist Halmstad. Städte und Dörfer: Halmstad, Oskarström, Fyllinge, Getinge, Frösakull, Trönninge, Åled, Harplinge, Gullbrandstorp, Haverdal, Kvibille, Steninge, Gullbranna, Eldsberga, Villshärad, Simlångsdalen, Laxvik, Holm, Sennan, Tylösand, Skedala.",Ende entfernt,,frr,Det Halmstad Komuun (üüb Sweedsk: Halmstads kommun) as ian faan a komuunen uun det Halland Prowins uun Sweeden. At komuun leit uun a süüd faan't prowins. Det hee 102.767 lidj (2019). At hoodsteed faan't komuun as Halmstad. Steeden an Taarpen Halmstad Oskarström Fyllinge Getinge Frösakull Trönninge Åled Harplinge Gullbrandstorp Haverdal Kvibille Steninge Gullbranna Eldsberga Villshärad Simlångsdalen Laxvik Holm Sennan Tylösand Skedala.,[[]],typos,calm,173,175,167,169,167,169,138,158,144,160,144,160,173,175,138,158,['changeable:B\nfluctuating:B\ntranquil:B\nunperturbed:B\nsedate:B\ncalm:B\npeaceful:B\nmutable:A\ninconstant:A\nunstable:A']
127,40,14629,Eie Mauschinsel ist eine Insel mt Marschland. Fälle des flachen Marschlandes reicht musns gespielt Deiche gegen Sturmfluten In Nordfrieslnd Tiroler es Reine Fragen Marschinseln mit Deichen Nordstrand Gattin (Hallig) Pellwoom Hallimen oft nur Verpflichtung Aufsehen Amrum Föhr Sylt Oomram Geestinseln.,Eine Marschinsel ist eine Insel mit Marschland. Aufgrund des flachen Marschlandes muss eine Marschinsel Deiche gegen Sturmfluten haben. In Nordfriesland gibt es: Reine Marschinseln mit Deichen Nordstrand (Hallig) Pellworm Halligen mit oft nur Sommerdeichen Amrum Föhr Sylt Oomram Marschland Geestinseln.,1,,frr,"En maaskeilun as en eilun mä maasklun. Auer maasklun flaak as, skal en maaskeilun diker jin sturemfluden haa. Uun Nuurdfresklun jaft at: Rian maaskeilunen mä diker Nuurdstrun (hualew-eilun) Pelwerem Halgen mä of saner somerdiker A Huug A Nääs an noch en hiale rä letjeren Geesteilunen mä iindiket kuuger Sal Feer Oomram Maasklun Geesteilun",[[]],standard,calm,95,140,97,136,97,136,79,127,83,123,83,123,95,140,79,127,['temperamental: B\nsteady: A\nunsteady: B\ncool: A\nmoody: B\nmellow: A\nvolatile: B\nmercurial: B\nrelaxed: A\nunworried: A']
128,78,34149,"Ludwig IV. (das Kind, E-Autos * 893 Altötting; † 20. ocer 2o. September übergeben j11 wahrscheinlich unterstützt ham Main) war Flucht einzige eheliche Sohn von Kaiser Arnolf Ihm dazu und omit seign achfolger. Im Jahr 90 wurde bildet er Altedr von sechs Jahren Kaiser. Seine war nda von Konradinern.","Ludwig IV. (das Kind, * 893 in Altötting; † 20. oder 24. September 911 wahrscheinlich in Frankfurt am Main) war der einzige eheliche Sohn von Kaiser Arnolf von Kärnten und somit sein Nachfolger. Im Jahr 900 wurde er im Alter von sechs Jahren Kaiser. Seine Mutter war Oda von den Konradinern.",1,,frr,"Ludwig IV. (det Kint, * 893 uun Altötting; † 20. of 24. September 911 woorskiinelk uun Frankfurt am Main) wiar di iansagst iarelk dring faan keiser Arnolf faan Kärnten an sodenang san efterfulger. Uun't juar 900 as hi uun en ääler faan sääks juaren keiser wurden. Sin mam wiar Oda faan a Konradiinern.",[[]],typos,calm,100,122,95,113,95,113,85,112,89,117,89,117,100,122,85,112,['tranquil: B\nchangeable: B\nunworried: B\nmutable: B\nunruffled: B\nsedate: B\ncapricious: A\nmoody: A\nirascible: A\nundisturbed: B']
