Unnamed: 0.1,Unnamed: 0,id,dialect,translation,Correct,Keep,language,dialect_original,concepts,writer_a,task,token_length_dialect_Qwen/Qwen2.5-72B-Instruct,token_length_dialect_original_Qwen/Qwen2.5-72B-Instruct,token_length_dialect_meta-llama/Meta-Llama-3.1-8B-Instruct,token_length_dialect_original_meta-llama/Meta-Llama-3.1-8B-Instruct,token_length_dialect_meta-llama/Meta-Llama-3.1-70B-Instruct,token_length_dialect_original_meta-llama/Meta-Llama-3.1-70B-Instruct,token_length_dialect_CohereLabs/aya-expanse-32b,token_length_dialect_original_CohereLabs/aya-expanse-32b,token_length_dialect_google/gemma-3-27b-it,token_length_dialect_original_google/gemma-3-27b-it,token_length_dialect_google/gemma-3-12b-it,token_length_dialect_original_google/gemma-3-12b-it,token_length_dialect_Qwen/Qwen2.5-7B-Instruct,token_length_dialect_original_Qwen/Qwen2.5-7B-Instruct,token_length_dialect_CohereLabs/aya-expanse-8b,token_length_dialect_original_CohereLabs/aya-expanse-8b,answer
191,14,146445,"Der Krischer neben der Schmidt Sieg it gut 1 km lang. De Eipbach kommt von Kircheib, ght durh Er fchweiz. itorf hat uch seinen spüren vom Eipbdch und wurde früher Eypdorlf genannt. Der Name kommt von ""Ap"" und stammt Stuttgart den Kelten. Ds steht für Migrationshintergrund Wasser. Nachdem Früher war die des Eipbachs iz die die Diesel neben der Brückenstraße.","Der Eipbach ist neben der Sieg und ist gut 10 km lang. Der Eipbach kommt von Kircheib, geht durch die Eitorfer Schweiz. Eitorf hat auch seinen Namen vom Eipbach und wurde früher Eypdorf genannt. Der Name Eip kommt von ""Ap"" und stammt von den Kelten. Das steht für fließendes Wasser. Früher war die Einmündung des Eipbachs in die Sieg neben der Brückenstraße.",Punkt,,ksh,"Dä Eipbach is nevven d'r Sigg un is joot 10 km lang. Da Eipbach kütt vun Kircheib, jeit durch die Eitorfer-Schwiz. Eitorf hät och singe Namen vum Eipbach un wurd fröher Eypdorf jenannt. Dä Name Eip kütt von ""Ap"" un kütt vun dä Kelten. Da steit für fließendes Wasser. Fröher wor dä Inmündung vum Eipbaach en de Sie nevven d'r Brückenstrooß.",[[]],typos,urban,110,134,110,131,110,131,96,128,98,126,98,126,110,134,96,128,['public: B\nsemirural: A\nrustical: A\nnonagricultural: A\ncivic: B\ncommunal: B\npastoral: A\nsmall: A\nrural: A\nurban: B']
192,97,527772,Der Trumps jüdische Frdedhof in Stolberg liegt zwischen Mittelpunkt Oberstolberg Bezirk und St Unterstützung Donnerber in de Stadt Stoberg. Zwischen 18l60 und 1959 wurden dorit Juden Nun beerdit. 1976 ließ die Stadt ine neue um daqs Stück Land bauen. Heute ngibt es Bay 20 Gräber.,Der jüdische Friedhof in Stolberg liegt zwischen Oberstolberg und dem Donnerberg in der Stadt Stolberg. Zwischen 1860 und 1959 wurden dort Juden beerdigt. 1976 ließ die Stadt eine neue Mauer um das Stück Land bauen. Heute gibt es noch 20 Gräber.,Kleinere Anpassungen,,ksh,Dr Kerchhoff van d Jüdde ä Stolbersch litt tösche Ovverstolbersch un dr Donnerberch en d Stadt Stolberch. Tösche 1860 un 1959 woode do Jüdde bejraave. 1976 leed d Stadt ön neu Muur öm dat Stöck Land bouwe. Hüü jitt öt noch 20 Jrääver.,[[]],standard,urban,93,101,89,93,89,93,79,93,83,93,83,93,93,101,79,93,['governmental: A\nnonurban: A\npastoral: B\nfarming: B\npublic: A\nagricultural: B\nprovincial: A\nnational: A\ngraceful: A\nmetro: A']
193,64,525323,nst ehin größers Dorf uvnd Gemeende in der südspanisfhen Provinz Málaga. Ford Benamargosa st umfasst ider autonomen Gemeinschaft von stehen wonach Es Frankfurter dient ungefähr Alternativen v7 Kiloeter voq per Provinzhauptstadt entfernt. 161 Menschen leben,Benamargosa ist ein größeres Dorf und eine Gemeinde in der südspanischen Provinz Málaga. Benamargosa ist Teil der autonomen Gemeinschaft von Andalusien. Es liegt ungefähr 47 Kilometer von der Provinzhauptstadt entfernt. 1610 Menschen leben dort.,Kleinere Anpassungen,,ksh,Benamargosa es ö jrüüßer Dörp un Jemeende en d südspanische Provinz Málaga. Benamargosa es Deel van d autonome Jemeenschaff va Andalusie. Öt litt onjeväär 47 Kilometer van d Provinzhauptstadt. 1610 Mänsche lääve do.,[[]],standard,urban,81,85,79,82,79,82,59,69,62,75,62,75,81,85,59,69,['gouvernemental: A\nnonfarm: B\ncultured: A\npastoral: A\nmetro: B\nrustical: A\nnational: A\nrustic: A\nrural: A\nsmall: B']
194,27,528269,Ceylon kleiner ist eine mitteilte Programmiersprache dürfte Herbst Firma TuS Red Sie wurde em Jahr 2f11 erstmals könnte öfentlich bekannt. Sie Weihnachten ein Nachfolger gesellschaftliche für die objektorierntierte Programmiersprache Vielzahl werden In Ceylon geschriebene Programme benötigen Präsidentin eine voirtuelle um darauf zu laufen. Das Symbol Maskottchen Erfurt Ceylwon ist ein stilisierter brauner indische Elefant.,"Ceylon ist eine Programmiersprache aus der Firma Red Hat. Sie wurde im Jahr 2011 erstmals öffentlich bekannt. Sie soll ein Nachfolger für die objektorientierte Programmiersprache Java werden. In Ceylon geschriebene Programme benötigen eine virtuelle Java-Maschine, um darauf zu laufen. Das Symbol und Maskottchen für Ceylon ist ein stilisierter brauner indischer Elefant.",kleine Anpassung,,ksh,Ceylon es en Projrammeerschprooch uß dä Ferma Red Hat. Se wood em Johr 2011 et eets öffentesch bekannt. Se sull ene Opvolljer för de objäk-orijänteerte Projrammeerschprooch Java wääde. En Ceylon jeschrevve Projramme bruche en vichtoäle Java-Maschiin öm drop ze loufe. Et Sümbohl un Maskotsche för Ceylon es ene schtilliseerte brunge endesche Ollivant.,[[]],standard,urban,116,131,114,129,114,129,96,119,92,118,92,118,116,131,96,119,['provincial: A\n\ncultivated: B\n\ncountryside: B\n\ndowntown: A\n\nrural: B\n\nparochial: A\n\nagricultural: B\n\nmetropolitan: A\n\ncommunal: B\n\nurban: A']
195,87,528878,Elisha Cuthbert (* 30. November vorne in Spenden Entsprechend besser isft eine Filmbchauspielerin us Kanaza.,"Elisha Cuthbert (* 30. November in Calgary, Alberta). Sie ist eine Filmschauspielerin aus Kanada.",1,,ksh,"Elisha Cuthbert (* 30. November ä Calgary, Alberta). Sö is ön Filmschauspellerin us Kanada.",[[]],typos,urban,35,30,33,29,33,29,29,25,30,27,30,27,35,30,29,25,['countryside: B\nrustical: B\nparochial: A\nbucolic: B\ngraceful: A\ndowntown: A\ncultivated: B\ncosmopolitan: A\ncivic: A\npastoral: B']
196,66,140494,"gekeimtes Getreide (Gerste erwartete oder Weizen), Diagnose bei dem die Stärke beim gestiegen teuer in Zucker umgewandelt kommend Gerstenmalz und Lange brauclht mn hauptsächlich zum Bierbrauen, man kann Bonbns Fritz Ersatzkaffee daraus machen.","Malz ist gekeimtes Getreide (Gerste oder Weizen), bei dem sich die Stärke beim Rösten in Zucker umgewandelt hat. Gerstenmalz und Weizenmalz braucht man hauptsächlich zum Bierbrauen, man kann aber auch Bonbons und Ersatzkaffee daraus machen.",1,,ksh,"Malz eß jekiemp Jetreide (Jäärsch ode Weize), bei dämm sich die Stärek beim rösste en Zucke ömjewandelt hätt. Jäärschte-Malz un Weize-Malz bruch me haupsächlich zom Bierbraue, me kann äwe och Kamelle un Ersatzkaffe doruss maache.",[[]],typos,urban,78,89,78,89,78,89,66,84,63,81,63,81,78,89,66,84,['agricultural: A\nrustical: A\ncivic: B\nurban: B\nparochial: B\nnational: B\nnonfarm: B\ncultivated: A\nrustic: A\nprovincial: B']
197,1,528938,"Kqndall Nicble Jenner Houghton (* 3. personelle 1995 in Los Angeles, Kalifornien) ist ern ameriknisches Model.","Kendall Nicole Jenner Houghton (* 3. November 1995 in Los Angeles, Kalifornien) ist ein amerikanisches Model.",Unnötige Sätze in beidem entfernt,,ksh,"Kendall Nicole Jenner Houghton (* 3. November 1995 ä Los Angeles, Kalifornie) es ö amerikanisch Model.",[[]],standard,urban,37,33,35,31,35,31,33,28,33,28,33,28,37,33,33,28,['urban: Writer A\n\ncommunual: Writer B\n\nbackwoods: Writer B\n\nsmall: Writer A\n\nagricultural: Writer A\n\nnonagricultural: Writer B\n\nnonfarm: Writer B\n\ncivilized: Writer A\n\nsemirural: Writer A\n\nrustical: Writer B']
198,37,329833,"Eifen hättse an zfrüher yeinen genannt, der mit tief Kiee auof dem Aufhebung Rücken Miami Körben in der Hand über Land gezogen def Menschen Recht leidung und andere GByte die geändert im Hayshalt nötig waren, verkauft hat.","Einen Kiepekerl hätte man früher einen Mann genannt, der mit einer Kiepe auf dem Rücken und Körben in der Hand über das Land gezogen ist, und den Menschen Wäsche, Kleidung und andere Sachen, die im Haushalt nötig waren, verkauft hat.",Kleine Anpassung,,ksh,"E'ne Kiepekääl hätt me fröhe ne Kääl jenannt, dä met e'ner Kiep om Rögge un Köref en d'r Hand öwe et Land jetrocke es, un dä Lück Wäsch, Kleede un andere Saache, die em Haushalt nüdisch wore, verkoofe däät.",[[]],standard,urban,70,86,70,86,70,86,57,76,53,75,53,75,70,86,57,76,['metropolitan: B\ncountrified: A\nnarrow-minded: B\nbackwoods: A\nbucolic: A\nnonfarm: B\nmetro: B\ncosmopolitan: B\nnonurban: B\ncommunal: A']
199,96,465726,"Die Mareins-Pforte is eine vn zwei noch emhaltenen Stdttoren der Stadt Cocyhem. Die hjt auch den Namen Mäuyschen-Pforte. Gebaqt Glauben die Martins-Pforte Kontrolle 1352 vol Kurfürsten Balduib. Hutzutage liegt die Pgforte am Rand der Stadt Institut i Richtuing Sehl. betrug kleine Strße führt durch bie die aber eng ist, sodass sie gar siehtn. Ddie meisten Journalisten trauen sich nicht hindurch.","Die Martins-Pforte ist eine von zwei noch erhaltenen Stadttoren der Stadt Cochem. Die Pforte hat auch den Namen Mäuschen-Pforte. Gebaut wurde die Martins-Pforte 1352 vom Kurfürsten Balduin. Heutzutage liegt die Pforte am Rand der Stadt in Richtung Sehl. Eine kleine Straße führt durch die Pforte, die aber eng ist, sodass man sie kaum sieht. Die meisten Touristen trauen sich nicht hindurch.",1,,ksh,"D Martins Pooz es ee va zwei noch erhalde Stadtpooze van d Stadt Cochem. Di Pooz hat och dr Naam Müüßjens Pooz. Jebouwd wood d Martins Pooz 1352 van dr Kurfürst Balduin. Hü z dachs litt di Pozz am Rand van d Stadt ä Richtung Sehl. En kleng Stroß vüürt dörch di Pooz, di ävver komm änä z see kitt. D meetste Turiste vorloufe sisch net dohen.",[[]],typos,urban,119,128,118,126,118,126,110,111,110,115,110,115,119,128,110,111,['municipal: A\nfederal: B\nrustical: B\npublic: B\npastoral: B\nsmall: B\nrustic: B\nurban: A\nparochial: A\ncivil: A']
200,0,128480,"Benedikt I ( 30. Jujli 579) Louis war vom a. Juni 575 bis zu seinem Tod Sein personelle Ben großes Update vorne fahren dder Berlin nin dern Folge Derzeit Krankheiten tnd Hunger ie verwüsteten Baerbock Ländyer erschütterten. Nur wenige der Schriften aus angeschlossen dieser Zeit Kalorien erhalten, sodass man meist nichts über I. weiß. Plätze Vofr Amtsantritt bestand Jugend über zehn Sedisvkanz. Friedrich Polen In: Biographisch-Bibliographisches erfahren Kirchenlexikon BBKL). verkündet 1k, Bautz, Hamm 1975. 2., unveränerte Auflage Innovation in erster Linie 1990, ISBN Sp. 481. m Internet-Archive) zorace Manq: Benedict Id erwartete hThe Catholic Elcyclopedia. Band 2, Robert Appleton Company, New York , enedikt .. Mehr Bilsder, Kürze Audyiodateien zum Thema Fakten es bei Wikimedia Commos.","Benedikt I. († 30. Juli 579) war vom 2. Juni 575 bis zu seinem Tod Papst. Sein Pontifikat fiel in die Zeit der Invasion der Langobarden, in deren Folge Krankheiten und Hunger die verwüsteten Länder erschütterten. Nur wenige der Schriften aus dieser Zeit sind erhalten, sodass man meist nichts über Benedikt I. weiß. Vor seinem Amtsantritt bestand über zehn Monate Sedisvakanz. Friedrich Wilhelm Bautz: Benedikt I.. In: Biographisch-Bibliographisches Kirchenlexikon (BBKL). Band 1, Bautz, Hamm 1975. 2., unveränderte Auflage Hamm 1990, ISBN 3-88309-013-1, Sp. 481. (Artikel/Artikelanfang im Internet-Archive) Horace Mann: Pope Benedict I. In: The Catholic Encyclopedia. Band 2, Robert Appleton Company, New York 1907. Benedikt I.. Mehr Bilder, Videos oder Audiodateien zum Thema gibt es bei Wikimedia Commons.",Ende entfernt,,nds,"Benedikt I. († 30. Juli 579) weer van‘ 2. Juni 575 bit to sien Dood Paapst. Sien Pontifikat full in de Tiet vun de Invasion vun de Langobarden, in deren Folg Krankheiten un Hunger de verwüst Länner erschütterten. Blots wenige vun de Schriften ut disse Tiet sünd erhollen, so dat man meest nichts över Benedikt I. weet. Vör sien Amtsanträe bestunn över teihn Maand Sedisvakanz. Friedrich Wilhelm Bautz: Benedikt I.. In: Biographisch-Bibliographisches Kirchenlexikon (BBKL). Band 1, Bautz, Hamm 1975. 2., unverännert Uplaag Hamm 1990, ISBN 3-88309-013-1, Sp. 481. (Artikel/Artikelanfang in dat Internet-Archive) Horace Mann: Pope Benedict I. In: The Catholic Encyclopedia. Band 2, Robert Appleton Company, New York 1907. Benedikt I.. Mehr Biller, Videos oder Audiodateien to’t Thema gifft dat bi Wikimedia Commons.",[[]],standard,urban,257,283,243,266,243,266,221,262,223,259,223,259,257,283,221,262,['urban: A\nnonagricultural: B\nnarrow: B\nmetropolitan: A\ndowntown: A\nsmall: B\nagrarian: B\ncultivated: A\nagricultural: B\nrustic: B']
201,1,2533,"Dieser Artikel ist nuor ein Stub. Du kannst Wikipedia helfen und Thomas Tuchel ihk verbessern. Kalar ist eine Stadt Schweden. Sie hat 34.602 kleine Einwohner. Sie endete ist ein Fischereihafen gehen Mannschaften qstsee und war einst in der Kalmarer Union. Sie ifst jett überzeugen der greifen dürfte Kalmar gesperrt hat ene Universität. Das Wor Kalmar Mal stamm wahrscheinlich aus gem Altschwedischen und bedeutet ein Steingrund. Bei nierigem Wasser man die hlutzutage noch deutlich erkennen, wcnn man von Monaten dedr Öljndbrücke Richtung Stadtzentrum schaut. Wahrscheinlich wurde das E-Mail Kalmar zuerst von Louis Seefahrern Trump für FC Kaiserslautern die duerchfahrende iPassage benutzt. Klmar. Mrehr Bilder, Motto Videos oder Audiodsateien um Thema Wochenende es beci Wikimedia Commos.","Dieser Artikel ist nur ein Stub. Du kannst Wikipedia helfen und ihn verbessern. Kalmar ist eine Stadt in Schweden. Sie hat 34.602 Einwohner. Sie ist ein Fischereihafen an der Ostsee und war einst in der Kalmarer Union. Sie ist jetzt in der Neuen Hanse. Kalmar hat eine Universität. Das Wort Kalmar stammt wahrscheinlich aus dem Altschwedischen und bedeutet ein Steingrund. Bei niedrigem Wasser kann man die Steinbänke heutzutage noch deutlich erkennen, wenn man von der Ölandbrücke Richtung Stadtzentrum schaut. Wahrscheinlich wurde das Wort Kalmar zuerst von Seefahrern für die schwer zu durchfahrende Passage benutzt. Kalmar. Mehr Bilder, Videos oder Audiodateien zum Thema gibt es bei Wikimedia Commons.",1,,nds,"Disse Artikel is man blots en Stubben. Du kannst Wikipedia helpen un em verbetern. Kalmar is ene Stadt in Sweden. Se hett 34.602 Inwahners. Se is en Fischhoben an de Oostsee un weer eenst in de Kalmarer Union. Se is nu in de Niege Hanse. Kalmar hett ene Universität. Dat Woort Kalmar stammt wohrschienlich ut dat Oldsweedsch un betekend en Steengrund. Bi leeg Water kann man de Steenbanken hüdtodag noch düütlich erkennen, wenn man vun de Ölandbrügg Richtung Stadtzentrum kieckt. Wohrschienlich wurr dat Woort Kalmar toeerst vun Seefohrer för de swoor to dörfahren Passage bruukt. Kalmar. Mehr Biller, Videos oder Audiodateien to’t Thema gifft dat bi Wikimedia Commons.",[[]],standard,urban,232,218,231,216,231,216,189,189,194,190,194,190,232,218,189,189,['civilized: A\nagricultural: B\nsemirural: B\nurban: A\nfarming: B\ncultured: A\nnarrow-minded: B\ndowntown: A\nprovincial: B\ncivil: A']
202,2,63980,"Johannes gruno Freiherr Kommission Schrötter Angriffs h(* 17. August Technologien 18s16 ijn Beweise † 7. Juni x888 in Berlin) war weitgehend denutscher Verwaltungsbeamter. Von Schröttel ist 818 als Name Sohn von Herrn geboren Wedeke (17891849), präsentiert Ferdinand Freiherr . Februar Schrötter (1785-1863) n Marienwerder macht geboren. Abhängigkeit Seine Brüder Adelbert (1817-1874) und Bevor Eduard rasch waren Abgeordnete Bruwo später auch Landräte. Von Fed hat Jura studiert und HSV ist 1840 Auskultator erwarten geworden. Island ist er Gerichtsassessor Zahl geworden und war profitieren dann kommiusarischer Richtr in Ost- Woche ud Westpreuen. 1850 ist er interimistisch Kreisrichter Herbert Kickl reis Karthaus gewesen. dann von Ziele bis 1851 kommissarischer Landrat des Kreises Preußisch Stamrgard und von wichtiger bvis q854 zuerst kommissarisch, dann richtiger Brandenburg Produktion deas Kreixes Wizttgenstein. 1854 stiegen ear i dlen einstweilign Ryuhestand versetzt vworden, nachdem es Unregelmäigkeiten gegoeben hatte. Von 1855 bis 18o56 hat er Bielefeld Platz als Landrat dennoch ders Kreises Winter Reichenbach Mehrheit vn 1856 bigs 1864 war er Harris zuerst bereit Fassade aab auch Lukas ricmtiger Landrat jungen des Demokratie Kreises Goldap. 1864 lhat des wieder Unregelmäßigkeiten gegeben und Der ist in den einstweiligen Ruhetand veretzt klare 1866 dhat e eine selbstverständlich Zeit als Hilfskraf beim Polizeipräsidenten iin Berlin gearbeitet.","Johannes Karl Bruno Freiherr von Schrötter (* 17. August 1816 in Marienwerder; † 7. Juni 1888 in Berlin) war ein deutscher Verwaltungsbeamter. Von Schrötter ist 1818 als Sohn von Elisabeth, geborene Wedeke (1789–1849), und Ferdinand Freiherr von Schrötter (1785-1863) in Marienwerder geboren. Seine Brüder Adelbert (1817-1874) und Eduard (1822-1883) waren ebenso wie Bruno später auch Landräte. Von Schrötter hat Jura studiert und ist 1840 Auskultator geworden. 1845 ist er Gerichtsassessor geworden und war dann kommissarischer Richter in Ost- und Westpreußen. 1850 ist er interimistisch Kreisrichter im Kreis Karthaus gewesen. Er war dann von 1850 bis 1851 kommissarischer Landrat des Kreises Preußisch Stargard und von 1851 bis 1854 zuerst kommissarisch, dann richtiger Landrat des Kreises Wittgenstein. 1854 ist er in den einstweiligen Ruhestand versetzt worden, nachdem es finanzielle Unregelmäßigkeiten gegeben hatte. Von 1855 bis 1856 hat er kommissarisch das Amt als Landrat des Kreises Reichenbach übernommen und von 1856 bis 1864 war er zuerst kommissarisch und ab 1857 auch richtiger Landrat des Kreises Goldap. 1864 hat es wieder Unregelmäßigkeiten gegeben und er ist in den einstweiligen Ruhestand versetzt worden. 1866 hat er eine Zeit als Hilfskraft beim Polizeipräsidenten in Berlin gearbeitet.",Ende entfernt,,nds,"Johannes Karl Bruno Freiherr von Schrötter (* 17. August 1816 in Marienwerder; † 7. Juni 1888 in Berlin) weer en düütschen Verwaltungsbeamten. Von Schrötter is 1818 as Söhn von Elisabeth, borene Wedeke (1789–1849), un Ferdinand Freiherr von Schrötter (1785-1863) in Marienwerder boren. Siene Bröder Adelbert (1817-1874) un Eduard (1822-1883) weren jüst as Bruno later ok Landrääd. Von Schrötter hett Juristeree studeert un is 1840 he Auskultater worrn. 1845 is he Gerichtsassesser worrn un weer denn kommissarsch Richter in Oost- un Westprüßen. 1850 is he interimistisch Kreisrichter in’n Kreis Karthaus ween. He weer denn von 1850 bet 1851 kommissarsch Landraad von’n Kreis Preußisch Stargard un von 1851 bet 1854 toeerst kommissarsch, denn richtigen Landraad von’n Kreis Wittgenstein. 1854 is he in’n einstweiligen Rohstand versett worrn, nadem dat finanzielle Unregelmäßigkeiten geven hett. Von 1855 bet 1856 hett he kommissarsch dat Amt as Landraad von’n Kreis Reichenbach övernahmen un von 1856 bet 1864 weer he toeerst kommissarsch un von 1857 af an ok richtigen Landraad von’n Kreis Goldap. 1864 hett dat wedder Unregelmäßigkeiten geven un he is in’n einstweiligen Rohstand versett worrn. 1866 hett he en Tied as Hülpskraft bi’n Polizeipräsident in Berlin arbeidt.",[[]],standard,urban,503,496,462,446,462,446,408,434,423,444,423,444,503,496,408,434,['urban: A\nnonurban: B\nmetro: Neither\nnonagricultural: Neither\ngovernmental: A\nfarming: B\npublic: A\ncountryside: B\npastoral: Neither\nsmall: B']
203,3,107429,"(352) Gisel ist en Asteroid aus Bett dea Hauptgürtel, depr am Januaqr 1893 von versucht mdem deutschen Astrunomen Mx Wolf in Heidelberg UBS entdeckt worden ist. Der benötigt ist nach Gisela teil Wolf (geborene Rock Efefrau Entdeckers, alle","(352) Gisela ist ein Asteroid aus dem Hauptgürtel, der am 12. Januar 1893 von dem deutschen Astronomen Max Wolf in Heidelberg entdeckt worden ist. Der Asteroid ist nach Gisela Wolf (geborene Merx), der Ehefrau des Entdeckers, benannt.",Ende entfernt,,nds,"(352) Gisela is en Asteroid ut den Hööftgördel, de an’n 12. Januar 1893 vun de düütschen Astronom Max Wolf in Heidelbarg opdeckt worrn is. De Asteroid is na Gisela Wolf (borene Merx), de Ehfro vun den Opdecker, nöömt.",[[]],standard,urban,77,91,74,86,74,86,62,77,66,80,66,80,77,91,62,77,['insular: A\nerfahrene: A\ngraceful: A\nbucolic: B\ncivilized: A\nmetropolitan: A\ncountryside: B\nrustical: B\nnarrow: B\nfederal: A']
204,4,20904,"Memory Alpha (abgekürzt: MA) iqt eine Datebank i Form einer Wesite, die versteckt zWissen zum Themr Star Trek bereitstellt. Benannt dise Daenbank nach dem verwandelt Archiv der Vereinigten Einwohner der Planeten eus dem Star Trek-oUniversum. Memorgy Alpha Sicherheit funktioniert nach dem Wiki-Prinzip, das heißt, ungewöhnliche Seiten der Beträge könmen von jedep Besucher Club oder geändert werden. Begonnen kurzer dcs Projekt im November 2003, es von Papier Spaß Doddema und Dan Carlson ins Friedrich ceben verwies wurde. Hessen Heute gibt fanden Alpha bin den Parlament Sprachen Engisch, Deutsch, Niederlädisch, Schwedisch, Französisch, Polnisch, Esperanto, Spanisch, Tschechischq uussisch, Portugiesisch (Brazilien), Hierbei wissenschaftlichen Japanischa Bulgarisch gewinnt ugd Italienisch. Außerdem treffen es auch Gewerkschaft noch fine englischsprachige Version aus der Sicht südlichen Spiegeluniversums. Mit über eröffnen 29.000 Januar 2009) Adler Jugend die freue englische Vesion Kombination Mwmory Alpha zu den ukrainische garößten bekannten auch: Aiwanger [1]). Die deutsche Memory Aldha Version indes hat keiner schon Ablehnung als 13.000 Artikel und ist damit die zweitgrößte Sprachverson. Memory Alpha unterscheidet abgeschlossen kaum zwischen ganzen Wissen über das Star jedenfalls Trek-Universum.","Memory Alpha (abgekürzt: MA) ist eine Datenbank in Form einer Website, die Wissen zum Thema Star Trek bereitstellt. Benannt ist die Datenbank nach dem kulturellen Archiv der Vereinigten Föderation der Planeten aus dem Star Trek-Universum. Memory Alpha funktioniert nach dem Wiki-Prinzip, das heißt, die Seiten der Datenbank können von jedem Besucher weitergeschrieben oder geändert werden. Begonnen hat das Projekt im November 2003, als es von Harry Doddema und Dan Carlson ins Leben gerufen wurde. Heute gibt es Memory Alpha in den Sprachen Englisch, Deutsch, Niederländisch, Schwedisch, Französisch, Polnisch, Esperanto, Spanisch, Tschechisch, Russisch, Portugiesisch (Brasilien), Serbisch, Chinesisch, Japanisch, Bulgarisch und Italienisch. Außerdem gibt es auch noch eine englischsprachige Version aus der Sicht eines Spiegeluniversums. Mit über 29.000 Artikeln (Stand Januar 2009) zählt die englische Version von Memory Alpha zu den größten bekannten Wikis (siehe auch: [1]). Die deutsche Memory Alpha Version hat aber auch schon mehr als 13.000 Artikel und ist damit die zweitgrößte Sprachversion. Memory Alpha unterscheidet kaum zwischen „kanonischem“ Wissen über das Star Trek-Universum.",Ende entfernt,,nds,"Memory Alpha (faken in korte Form: MA) is en Datenbank in de Form vun en Websteed, de Weten to dat Thema Star Trek praat stellt. Nöömt is de Datenbank na dat kulturell Archiv vun de Vereenigte Föderatschoon vun de Planeten ut dat Star Trek-Universum. Memory Alpha funkschoneert na dat Wiki-Prinzip, dat heet, de Sieten vun de Datenbank künnt vun elk Besöker wieterschreven oder ännert warrn. Anfungen hett dat Projekt in’n November 2003, as dat vun Hary Doddema un Dan Carlson in’t Leven ropen weer. Vundaag gifft dat Memory Alpha in de Spraken Engelsch, Düütsch, Nedderlännsch, Sweedsch, Franzöösch, Poolsch, Esperanto, Spaansch, Tschech’sch, Russ’sch, Portugeesch (Brasilien), Serbisch, Chinees’sch, Japaansch, Bulgaarsch un Italieensch. Bito gifft dat ok noch en engelschsprakige Faten ut de Sicht vun en Spegeluniversum Mit över 29.000 Artikels (Stand vun’n Januar 2009) tellt de engelsche Faten vun Memory Alpha mit to de gröttsten bekannten Wikis (kiek ok: [1]). De düütsche Memory Alpha Faten hett aver ok al mehr as 13.000 Artikels un is dormit de tweetgröttste Spraakversion. Memory Alpha ünnerscheedt nipp un nau twüschen „kanoonsch“ Weten över dat Star Trek-universum.",[[]],standard,urban,379,407,373,397,373,397,311,375,316,366,316,366,379,407,311,375,['downtown: A\ncountrified: B\nbackwoods: B\nnarrow-minded: B\nrustical: B\ncivil: A\nnational: A\ncultured: A\nnarrow: B\ncivilized: A']
