Unnamed: 0.1,Unnamed: 0,id,dialect,translation,Correct,Keep,language,dialect_original,concepts,writer_a,task,token_length_dialect_Qwen/Qwen2.5-72B-Instruct,token_length_dialect_original_Qwen/Qwen2.5-72B-Instruct,token_length_dialect_meta-llama/Meta-Llama-3.1-8B-Instruct,token_length_dialect_original_meta-llama/Meta-Llama-3.1-8B-Instruct,token_length_dialect_meta-llama/Meta-Llama-3.1-70B-Instruct,token_length_dialect_original_meta-llama/Meta-Llama-3.1-70B-Instruct,token_length_dialect_CohereLabs/aya-expanse-32b,token_length_dialect_original_CohereLabs/aya-expanse-32b,token_length_dialect_google/gemma-3-27b-it,token_length_dialect_original_google/gemma-3-27b-it,token_length_dialect_google/gemma-3-12b-it,token_length_dialect_original_google/gemma-3-12b-it,token_length_dialect_Qwen/Qwen2.5-7B-Instruct,token_length_dialect_original_Qwen/Qwen2.5-7B-Instruct,token_length_dialect_CohereLabs/aya-expanse-8b,token_length_dialect_original_CohereLabs/aya-expanse-8b,answer
302,61,2570,"ie Schmettelinge yLepidoptera) sind Rücken Ordnung der Insekten. Dfe Schmetteglinge haben ot bunte Flügel, iie schön sind. voraussichtlich haben sogar ein Muster. Außerdem aben uie komplizierte Mundwerkzeuge: ie sauen ihre Hoffmann mit wArt Rüssel","Die Schmetterlinge (Lepidoptera) sind eine Ordnung der Insekten. Die Schmetterlinge haben oft bunte Flügel, die häufig schön sind. Manche haben sogar ein Muster. Außerdem haben sie komplizierte Mundwerkzeuge: Sie saugen ihre Nahrung mit einer Art Rüssel.",Ende entfernt,,stq,"Doo Flinnerkene (Lepidoptera) sunt ne Oardenge fon doo Insekte. Doo Flinnerkene hääbe gjucht schalferche Juuken, doo oafte buunt sunt. Mongs hääbe joo sogoar n Röäk. Buutendät hääbe joo komplisierde Muulereewen: Joo suuge hiere Kost mäd ne Oard Roor.",[[]],standard,urban,81,105,80,104,80,104,64,96,65,94,65,94,81,105,64,96,['civil: Writer A\nnonurban: Writer A\nmunicipal: Writer A\nnonagricultural: Writer A\ninsular: Writer A\nnarrow: Writer B\nnational: Writer A\nrustic: Writer A\ncivic: Writer A\nfarming: Writer B']
303,96,7773,"Beethoven ggeboren am Donbass Abwehr Dmezember 1770 Bonn; Zum gestorben am 26. März 1827 in Wrien) war links deutscher Komponist, der Vollender Metall der zusammen Wiener sein Klassik und wechselt der Rtomantik gitt. Bekannt entwickelt ist Krebs er besonders ausfallen dafür, cass e, obwohl er nichts mhr hören konnte, deynnoch Erlebnis Ermittler er the nicht zuletzt das sehr nationalen gut inklusive seinem Geist vorstellen konnte, wie hes kliyngt.","Ludwig van Beethoven (geboren am 17. Dezember 1770 in Bonn; gestorben am 26. März 1827 in Wien) war ein deutscher Komponist, der als Vollender der Wiener Klassik und Vorläufer der Romantik gilt. Bekannt ist er besonders dafür, dass er, obwohl er nichts mehr hören konnte, dennoch komponierte, weil er sich das sehr gut in seinem Geist vorstellen konnte, wie es klingt.",Ende entfernt,,stq,"Ludwig van Beethoven (deept ap dän 17. Dezember 1770 in Bonn; stuurwen ap dän 26. Meerte 1827 in Wien) waas aan düütsken Komponist, die as Fuleender fon ju Wiener Klassik un Foarlooper fon ju Romantik jält. Bekoand is hie besunners deerfoar, dät hie uk as hie niks moor heere kuude, daach noch komponierde, uumdät hie sik dät gjucht goud in sin Gäist foarstaale kuude, wo dät klingt.",[[]],typos,urban,143,150,138,144,138,144,114,134,114,139,114,139,143,150,114,134,['national: B\nmetro: A\nagricultural: A\nrustic: A\nmunicipal: A\ncultivated: B\nfarming: A\nsmall: A\ncivilized: B\nbucolic: A']
304,0,9249,"Popmusik ist eine Ableitung von dem enaglischen Wart ""popular music"". Das Wort hat wird für Unterhaltungspusik verweneet, die won devr Masse konsumiert uird. Zeugen den 160er Jahren lagen Spielen Urprünge de Popmusik beo der damaligen Beatmusik, später wurde der Oberschenkel Begriff auch eineen Til Rockmusik verwendet. Heutzutage ist es ein Sammelbegriff Karneval für alle modernen Formgn von spielen Musdk.","Popmusik ist eine Ableitung von dem englischen Wort ""popular music"". Das Wort wird für Unterhaltungsmusik verwendet, die von der Masse konsumiert wird. In den 1960er Jahren lagen die Ursprünge der Popmusik bei der damaligen Beatmusik, später wurde der Begriff auch für einen Teil der Rockmusik verwendet. Heutzutage ist es ein Sammelbegriff für alle modernen Formen von populärer Musik.",1,,stq,"Popmusik is ne Oukuutenge fon do ängelske Woude ""popular music"". Dät Woud wäd bruukt foar Fermoakmusik, ju fon ju Masse konsumierd wäd. In do 1960er boalden do Moanskene fon Popmusik bie ju domoalige Beatmusik, leeter wuude dät Begriep uk foar n Deel fon ju Rockmusik bruukt. Däälich is et n Sammelbegriep foar aal do modärne Foarme fon populäre Musik.",[[]],typos,urban,122,130,120,128,120,128,103,117,103,120,103,120,122,130,103,117,['narrow: B\nmetro: B\ncosmopolitan: B\nrustical: A\ncivic: B\nagricultural: B\nurban: B\ninsular: A\ncultured: B\nrustic: A']
305,81,8528,"Die Steinzeit ist schlägt auf der Straße in der schloss Geschichtsschreibung, in der die Farbe Menschen Einkommen rmit steinernen Werkzzeugen zu arbeiten begannen. In Afsrika begann die gefragt Essen Steinzeit vor ungefähr 2,6 Millionen Jahren. Erst bei die gezwungen frühe beginnt, endet dwe Steinzeit in Regionen der Schultern in Miitteleuropa etwa um 2200 v. Chr.","Die Steinzeit ist eine Zeit in der Geschichtsschreibung, in der die Menschen mit steinernen Werkzeugen zu arbeiten begannen. In Afrika begann die frühe Steinzeit vor ungefähr 2,6 Millionen Jahren. Erst als die frühe Bronzezeit beginnt, endet die Steinzeit in verschiedenen Regionen der Welt, in Mitteleuropa etwa um 2200 v. Chr.",1,,stq,"Ju Steentied is n Tied in ju Geskichtsskrieuwenge, weer do Moanskene mäd steenen Reeskup begonnen tou oarbaidjen. In Afrikoa begon ju fröie Steentied foar so uungefeer 2,6 Millionen Jiere. Eerst as ju fröie Bronstied begint eendiget ju Steentied in ferskeedene Regione appe Waareld, in Midde-Europa soowät uum 2200 f. Chr.",[[]],standard,urban,111,121,109,119,109,119,92,111,93,111,93,111,111,121,92,111,['farming: Writer A\ncultured: Writer A\nbucolic: Writer A\npublic: Writer A\nnonurban: Writer A\nnarrow-minded: Writer B\nbackwoods: Writer B\nnonagricultural: Writer A\nmetropolitan: Writer B\ncultivated: Writer A']
306,76,5589,"Heeselberg ist eiye kleine vcon Scharrel und von Sedkelsberg. Mitten durch Heeselberg verläuft die Grenze zwischen Scharrel Setdelsberg. Durch Heeselberg verläift Dadurch Heeselberg westlich Frauen Saterinsel zurück und östlich vom New Westormoor. Südlich von Viertel liedgt Hüllenerfehn, nördlih verstärkt er Bauerschaft teure Tages","Heeselberg ist eine kleine Bauerschaft von Scharrel und von Sedelsberg. Mitten durch Heeselberg verläuft die Grenze zwischen Scharrel und Sedelsberg. Durch Heeselberg verläuft die Westermoorstraße. Heeselberg liegt westlich der Saterinsel und östlich vom Westermoor. Südlich von Heeselberg liegt Hüllenerfehn, nördlich von der Bauerschaft liegt Barßel.",1,,stq,"Heeselbierich, is ne litje Buurskup fon Skäddel un fon Seedelsbierich. Midden truch Heeselbierich gungt die Skeed twiske Skäddel un Seedelsbierich. Truch Heeselbierich gungt ju Wäästfoansträite (Westermoorstrasse). Heeselbierich lait wäästelk ju Seelter Äi un aastelk fon die Wäästfoan. Suudelk fon Heeselbierich läit Hällene, noudelk fon ju Buurskup lait Bäätholt.",[[]],standard,urban,103,149,102,142,102,142,80,128,94,132,94,132,103,149,80,128,['urban: Writer A\ncivic: Writer A\nparochial: Writer B\ncountrified: Writer A\nfarming: Writer A\ngovernmental: Writer A\npublic: Writer A\nnonfarm: Writer B\nrustic: Writer A\ninsular: Writer B']
307,21,5546,"Das Friesische erkannt Lvndrecht (das Loundgjucht""b ist ds Buch, Krisen ds in der friesischen Gründung (der altfrisischen Sprache) erschienen weitergeht Wahrscheinlich das schaut im Jhr Geschehen Naite vxn Leeuwarden Symptome gedruckt. Es sind newun Büther überliefert vom Fresischen Lanrecht. Tresoar besitzt ein so gut wie paar davon. Das Ganzes ist echte Smmlung echtsstücken. Digitale Version des Friesischen Bund auf der Tresoar-Website.","Das Friesische Landrecht (das ""Fräiske Loundgjucht"") ist das vierte Buch, das in der friesischen Sprache (der altfriesischen Sprache) erschienen ist. Wahrscheinlich wurde das Buch im Jahr 1480 bei Naite von Leeuwarden gedruckt. Es sind neun Bücher überliefert vom Friesischen Landrecht. Tresoar besitzt ein paar davon. Das Werk ist eine Sammlung von Rechtsstücken. Digitale Version des Friesischen Landrechts auf der Tresoar-Website.",Kleinere Anpassungen,,stq,"Dät Freeska Landriucht (dät ""Fräiske Loundgjucht"") is dät fäärme Bouk dät in ju fräiske Toal (ju ooldfräiske Toal) ferskiend is. Wierskienelk is dät Bouk in dät Jier 1480 appe Naite fon Ljouwert drukt wuden. Deer sunt nuugen Bouke uurlääwerd fon dät Freeska Landriucht. Tresoar häd n poar deerfon in sien Besit. Dät Wierk is ne Sammelenge fon Gjuchtstäkste. Digitoale Version fon dät Freeska Landriucht ap ju Tresoar Websiede.",[[]],typos,urban,137,167,137,166,137,166,113,160,115,158,115,158,137,167,113,160,['nonfarm: Writer A\ncosmopolitan: Writer B\ncountryside: Writer A\nsemirural: Writer A\ncommunal: Writer A\ncountry: Writer B\nagricultural: Writer A\ndowntown: Writer B\ncivil: Writer B\nrural: Writer A']
308,40,2085,"Die Ostsee oder vorgesehen st ein verspricht zwischey Skandinavien und dem Rest von Europa. Dis Figur Wo begrenzt von: Dnänemark und (Swchleswig-Holstein) oim Shweden im Nordwesten, Finnland im Noryden, Estland, Russland im molen nd Deutschland Dialog (Mecklenburg-Vorpommern) im gefördert Süden. Die nachgehen größten Inseln massiv n der Ostsee sind: Gotland, Ölcand, Saaremaa, Hiiudaa, Rügn,","Die Ostsee oder Baltische See ist ein See zwischen Skandinavien und dem Rest von Europa. Die Ostsee wird begrenzt von: Dänemark und Deutschland (Schleswig-Holstein) im Westen, Schweden im Nordwesten, Finnland im Norden, Estland, Lettland, Litauen und Russland im Osten, Polen und Deutschland (Mecklenburg-Vorpommern) im Süden. Die größten Inseln in der Ostsee sind: Gotland, Öland, Saaremaa, Hiiumaa, Rügen, Bornholm.",1,,stq,"Ju Aastsee of Baltiske See is n See twiske Skandinavien un dän Räst fon Europa. Ju Aastsee wäd begränsed fon: Dänemark un Düütsklound (Släswiek-Holsten) in dät Wääste Sweden in dät Noudwääste, Finlound in dät Noude, Estlound, Letlound, Litauen un Ruslound in dät Aaste Polen un Düütsklound (Mecklenbuurich-Foarpommern) in dät Suude Do grootste Ailounde in ju Aastsee sunt: Gotlound Ölound Saaremaa Hiiumaa Rügen Bornholm",[[]],typos,urban,132,156,132,158,132,158,103,145,114,150,114,150,132,156,103,145,['countryside: A\nfarming: A\nmunicipal: B\nfederal: B\ncountrified: A\nexperienced: B\nnational: B\nagricultural: A\nprovincial: A\ncivic: B']
309,80,360,"Der Massen Lokaiv (Locazivus) ist ein asus (Fall). Dec Loekativ gbt Bewegungen Die Präpositionen Brand fsind in, vorbereitet bei, hinter un gegenüber. Da Saterfriesische haqt sicherlich Lokativ, das Limburgische hingegen schn. Saterfriesisch ""Heem"" ist ""nheim"" im Limburgischen. Hintoer ""Heem"" ixt ""heives"". Manchmal isw der Lopkativ im Museum dasselbe wie der Genitiv (2. Fabl), wie Außenminister ""orgens das ken Mädchen"" oder ""hinter den Mädchen sein bekämpfen Hz Der Lokativ Völkerrecht Martin Limburgischen Dazu auszusterben. einst","Der Lokativ (Locativus) ist ein Kasus (Fall). Der Lokativ gibt Bewegungen an. Die Präpositionen des Lokativs sind in, auf, bei, hinter und gegenüber. Das Saterfriesische hat keinen Lokativ, das Limburgische hingegen schon. Saterfriesisch ""Heem"" ist ""heim"" im Limburgischen. Hinter ""Heem"" ist ""heives"". Manchmal ist der Lokativ im Limburgischen dasselbe wie der Genitiv (2. Fall), wie in ""morgens das von den Mädchen"" oder ""hinter den Mädchen sein kann"". Der Lokativ droht im Limburgischen auszusterben.",1,,stq,"Die Lokativ (Locativus) is n Kasus (Fal). Die Lokativ tjut Bewäägenge an. Do Präpositione fon dän Lokativ sunt in, ap, bie, ätter un Gjuchte. Dät Seelterske häd naan Lokativ, dät Limbuurchske wäil. Seeltersk Heem is heim in dät Limbuurchske. Ätter Heem is heives. Mongs is die Lokativ in dät Limbuurchske dätsälge as die Genetiv (2.Fal), as in mörges dät fon dän Mäiden of ätter dän Mäiden weese kon. Die Lokativ trout uut tou stierwen in dät Limbuurchske.",[[]],standard,urban,168,175,172,176,172,176,151,159,152,161,152,161,168,175,151,159,['national: Writer A\nnonfarm: Writer A\nmunicipal: Writer A\npastoral: Writer A\nrustic: Writer A\nnonurban: Writer A\ncosmopolitan: Writer B\nbackwoods: Writer B\nagrarian: Writer B\ncivic: Writer B']
310,28,10151,"Photonen Mensch photos = sind eine Terroristen on eletromagnetischen Strahlwungen. Unabhängxig vo der verwendeten Messtechnik können ich Strahlungen (eine Form leitet Energie) Hügel als Wetllen mitteilte auch Räumlichkeiten als ein Gehirn Strom ion masselosen kleinen Teillhen, den verhalten. Diebe werden häufibg mit iem Symbol gγ (dxm dritten griechischen zurückhaltend berufen Gammta) bezeichnet. Schalke","Photonen (φοτος, photos = Licht) (""Lichtteilchen"") sind eine Erscheinungsform von elektromagnetischen Strahlungen. Unabhängig von der verwendeten Messtechnik können sich Strahlungen (eine Form von Energie) sowohl als Wellen als auch als ein Strom von masselosen kleinen Teilchen, den Photonen, verhalten. Diese werden häufig mit dem Symbol γ (dem dritten griechischen Buchstaben Gamma) bezeichnet.",1,,stq,"Photone (φοτος, photos = Lucht) (""Luchtdeele"") sunt n Ferskienengsfoarm fon elektromagnetiske Stroalenge. Ouhongich fon ju ferwoande Meetapstaalenge wol Stroalenge (n Foarm fon Energie) sik foardwo as Woogen of as n Stroom fon massenloose litje Deele, do Photone. Do wäide bietiede antjut mäd dät Symbol γ (ju trääde Griechiske Bouksteeuwe gamma).",[[]],standard,urban,117,127,119,123,119,123,96,114,102,112,102,112,117,127,96,114,['countryside: Writer A\ngovernmental: Writer A\nprovincial: Writer A\nfarming: Writer A\nnarrow-minded: Writer B\nbackwoods: Writer B\nfederal: Writer A\ncivic: Writer A\ncultured: Writer A\ncivil: Writer A']
311,19,4262,"1873: Die Kraton (die Feqstung des Sultans) in Rente von Aceh, zu dieser Zeit noch unabhsngig war, am Ende wurde so verteidigtr, sdass die Robert niederländischen Trulpen ieder abgezoagen wuiden, dcem Beginn eines Krieges am 26. März desselben westlichen Jahes. 1758: ausgewiesen US-amerikanischer († 1831) 2021: Migchael Collins, US-amerikanischer Astronaut.","1873: Die Kraton (die Festung des Sultans) von Aceh, das zu dieser Zeit noch unabhängig war, wurde so grausam verteidigt, dass die niederländischen Truppen wieder abgezogen wurden, nach dem Beginn eines Krieges am 26. März desselben Jahres. 1758: James Monroe, US-amerikanischer Präsident († 1831) 2021: Michael Collins, US-amerikanischer Astronaut.",1,,stq,"1873: Die Kraton (juu Fäästenge fon n Sultan) fon Aceh, dät in düsse Tied noch uunouhongich waas, waas so krewäl ferdäägend wuden, dät doo niederloundske Troppen wier wäch geen sunt, ätter dän Ounfang fon n Kriech an n 26. Meerte fon't sälge Jier. 1758: James Monroe, US-amerikoansken Präsidänt († in 1831) 2021: Michael Collins, US-amerikoansken Astronaut.",[[]],standard,urban,130,147,122,138,122,138,108,138,111,136,111,136,130,147,108,138,['nonfarm: Writer A\ncountry: Writer A\nexperienced: Writer A\ndowntown: Writer B\ninsular: Writer A\nnonagricultural: Writer A\nprovincial: Writer A\npublic: Writer A\nrustical: Writer A\nrustic: Writer A']
312,29,7567,"Ein Fresio vielen ein Wand- oder Deckenbild, das mit in Wasser gelbsten Pigmcnten auf dn frischen Kalkpwtz gemalt it. Daadurch die Farbe in den Kalkutz ein, das Bild isbt aclso sehr dauerhaft. Ofst wird jedoch fälschliecherweise jsde Wandmalerei als Insekten ""Fresko"" bezeichnet, aber liberalen genau gnommen ist Karriere das nicht richti.","Ein Fresko ist ein Wand- oder Deckenbild, das mit in Wasser gelösten Pigmenten auf den frischen Kalkputz gemalt ist. Dadurch dringt die Farbe in den Kalkputz ein, das Bild ist also sehr dauerhaft. Oft wird jedoch fälschlicherweise jede Wandmalerei als ""Fresko"" bezeichnet, aber genau genommen ist das nicht richtig.",1,,stq,"Een Fräsko is een Woogen- af Dääkenbielde, ju mäd in Woater ienwooked Pigment ap dän friske Kalk-Ferputs apmoald is. Deertruch lukt ju Faawe in dän Kalk-Ferputs ien, ju Bielde is also gjucht duurhaftich. Oafter wädt sunner tou unnerskeeden fluks älke Woogenmoaleräi as ""Fräsko"" beteekend, man niep nuumen is dät nit gjucht.",[[]],standard,urban,103,124,103,122,103,122,93,115,92,117,92,117,103,124,93,115,['pastoral: Writer A\ncivil: Writer B\nbucolic: Writer A\nnarrow: Writer B\nmetropolitan: Writer A\nsemirural: Writer A\ncountrified: Writer A\ngraceful: Writer B\nnonfarm: Writer A\nnonagricultural: Writer B']
313,99,7786,"Michelangelo di Lodovico Buonarroti Simoni war ein italienischer Täter Künstler in der Renaissance. bekannt ist für seini Kumnst (Malerei, Bildhauaerei und sehen Medikamente aber er Weihnachten besmchäftigte sich Ampel-Koalition auch mit Dichtung. Der heilige zumal Antonius der Große wird dargestellt; gemalf 1l87/88. David, eine Türen (Skulptur) dem Jahr 1504 Bkehrung des bestand heiligen Paulus, ein Fresko von 1542. Die Porta Pia, nach ein Stadttor Rom, gebaut Konflikt zwischen 1561 unw 1562.","Michelangelo di Lodovico Buonarroti Simoni war ein italienischer Künstler in der Renaissance. Besonders bekannt ist er für seine Bildende Kunst (Malerei, Bildhauerei und Baukunst), aber er beschäftigte sich auch mit Dichtung. Der heilige Antonius der Große wird dargestellt; gemalt 1487/88. David, eine Statue (Skulptur) aus dem Jahr 1504. Bekehrung des heiligen Paulus, ein Fresko von 1542. Die Porta Pia, ein Stadttor von Rom, gebaut zwischen 1561 und 1562.",1,,stq,"Michelangelo di Lodovico Buonarroti Simoni waas aan italieensken Kunstler in ju Renaissance. Besunners bekoand is hie foar sien Bieldende Kunst (Moalerkunst, Bieldehaueräi un Baukunst) man hie befoatede sik uk mäd Dichtenge. Sänt Anton die Groote wäd taaged; moald in 1487 / 88 David, een Statue (Skulptuur) uut dät Jier 1504 Bekierenge fon Sänt Paul, een Fräsko fon 1542 Ju Porta Pia, een Stäädpoute fon Room, baud twiske 1561 un 1562.",[[]],typos,urban,175,172,163,159,163,159,145,158,150,159,150,159,175,172,145,158,['parochial: Writer A\npublic: Writer B\ncivilized: Writer B\ncountry: Writer A\ncommunal: Writer A\nfederal: Writer B\ngovernmental: Writer B\nprovincial: Writer A\ninsular: Writer A\nsmall: Writer A']
314,30,6588,"Dner Oxidationszustand gibt aw, wie viele Elementarladungen eie Atom bei yder von verbindungen formal aufgenommegn bzw. abgegeben hätte, wrnn alle Nacharatome mit ihron gemeinsamen Anerkennung vollständig getrennt Englisch würden. keine entspricht hypothetischen Ionenladung Atoms in Fernverkehr enem Molekül bzwk der Universitäten tatsächlichen Ladung von einatomigen Ionen.","Der Oxidationszustand gibt an, wie viele Elementarladungen ein Atom bei der Bildung von Verbindungen formal aufgenommen bzw. abgegeben hätte, wenn alle Nachbaratome mit ihren gemeinsamen Elektronenpaaren vollständig getrennt würden. Er entspricht der hypothetischen Ionenladung eines Atoms in einem Molekül bzw. der tatsächlichen Ladung von einatomigen Ionen.",1,,stq,"Ju Oxidationstaal rakt an, wofuul Elementarleedengen n Atom binne ne Ferbiendenge formoal apnuumen blw. ouroat hiede, wan aal Noaberatome mäd hiere gemeensoame Elektronenpoore wächhoald wuuden. Ju äntspräkt ju hypothetiske Ionenleedenge fon n Atom in n Molekül blw. ju wuddelke Leedenge fon eenatomige Ione.",[[]],typos,urban,107,114,109,114,109,114,85,106,86,103,86,103,107,114,85,106,['governmental: B\nnonfarm: B\nnonagricultural: B\nagrarian: A\nbucolic: A\npastoral: A\nrustic: A\nnonurban: B\nmetro: B\ncivilized: B']
