age,age_onset,birthplace,audio_file,accent,gender,speakerid,country,city,city_nums,state,source,line_id,text,audio_duration,id,speaker,irrelevant,stereotypical,anti-stereotypical,labels,annotators
24.0,0.0,"seattle, washington, usa",/work/bbc6523/diverse_voices/english_accent_audio/english175.mp3,english,male,572.0,usa,seattle,3.0,washington,english_accents,,,,,,,,,,
60.0,0.0,"milwaukee, wisconsin, usa",/work/bbc6523/diverse_voices/english_accent_audio/english35.mp3,english,female,94.0,usa,milwaukee,3.0,wisconsin,english_accents,,,,,,,,,,
60.0,0.0,"east hartford, connecticut, usa",/work/bbc6523/diverse_voices/english_accent_audio/english346.mp3,english,male,1235.0,usa,east hartford,3.0,connecticut,english_accents,,,,,,,,,,
19.0,0.0,"erie, pennsylvania, usa",/work/bbc6523/diverse_voices/english_accent_audio/english360.mp3,english,female,1277.0,usa,erie,3.0,pennsylvania,english_accents,,,,,,,,,,
19.0,0.0,"avon, new york, usa",/work/bbc6523/diverse_voices/english_accent_audio/english142.mp3,english,male,517.0,usa,avon,3.0,new york,english_accents,,,,,,,,,,
20.0,0.0,"burnsville, minnesota, usa",/work/bbc6523/diverse_voices/english_accent_audio/english361.mp3,english,female,1280.0,usa,burnsville,3.0,minnesota,english_accents,,,,,,,,,,
20.0,0.0,"tampa, florida, usa",/work/bbc6523/diverse_voices/english_accent_audio/english282.mp3,english,male,939.0,usa,tampa,3.0,florida,english_accents,,,,,,,,,,
25.0,0.0,"bournesmouth, uk",/work/bbc6523/diverse_voices/english_accent_audio/english366.mp3,english,female,1293.0,uk,bournesmouth,2.0,none,english_accents,,,,,,,,,,
25.0,0.0,"blackpool, lancashire, uk",/work/bbc6523/diverse_voices/english_accent_audio/english129.mp3,english,male,492.0,uk,blackpool,3.0,lancashire,english_accents,,,,,,,,,,
27.0,0.0,"colorado springs, colorado, usa",/work/bbc6523/diverse_voices/english_accent_audio/english371.mp3,english,female,1303.0,usa,colorado springs,3.0,colorado,english_accents,,,,,,,,,,
27.0,0.0,"youngstown, ohio, usa",/work/bbc6523/diverse_voices/english_accent_audio/english419.mp3,english,male,1385.0,usa,youngstown,3.0,ohio,english_accents,,,,,,,,,,
32.0,0.0,"trenton, michigan, usa",/work/bbc6523/diverse_voices/english_accent_audio/english377.mp3,english,female,1319.0,usa,trenton,3.0,michigan,english_accents,,,,,,,,,,
32.0,0.0,"reading, pennsylvania, usa",/work/bbc6523/diverse_voices/english_accent_audio/english325.mp3,english,male,1176.0,usa,reading,3.0,pennsylvania,english_accents,,,,,,,,,,
32.0,0.0,"washington, district of columbia, usa",/work/bbc6523/diverse_voices/english_accent_audio/english383.mp3,english,female,1326.0,usa,washington,3.0,district of columbia,english_accents,,,,,,,,,,
32.0,0.0,"woonsocket, rhode island, usa",/work/bbc6523/diverse_voices/english_accent_audio/english415.mp3,english,male,1375.0,usa,woonsocket,3.0,rhode island,english_accents,,,,,,,,,,
56.0,0.0,"los angeles, california, usa",/work/bbc6523/diverse_voices/english_accent_audio/english386.mp3,english,female,1330.0,usa,los angeles,3.0,california,english_accents,,,,,,,,,,
56.0,0.0,"atlanta, georgia, usa",/work/bbc6523/diverse_voices/english_accent_audio/english116.mp3,english,male,444.0,usa,atlanta,3.0,georgia,english_accents,,,,,,,,,,
21.0,0.0,"lancaster, california, usa",/work/bbc6523/diverse_voices/english_accent_audio/english387.mp3,english,female,1331.0,usa,lancaster,3.0,california,english_accents,,,,,,,,,,
21.0,0.0,"mt. kisco, new york, usa",/work/bbc6523/diverse_voices/english_accent_audio/english251.mp3,english,male,855.0,usa,mt. kisco,3.0,new york,english_accents,,,,,,,,,,
71.0,0.0,"aldie, virginia, usa",/work/bbc6523/diverse_voices/english_accent_audio/english389.mp3,english,female,1333.0,usa,aldie,3.0,virginia,english_accents,,,,,,,,,,
71.0,0.0,"smith island, maryland, usa",/work/bbc6523/diverse_voices/english_accent_audio/english26.mp3,english,male,84.0,usa,smith island,3.0,maryland,english_accents,,,,,,,,,,
58.0,0.0,"washington, district of columbia, usa",/work/bbc6523/diverse_voices/english_accent_audio/english393.mp3,english,female,1337.0,usa,washington,3.0,district of columbia,english_accents,,,,,,,,,,
58.0,0.0,"winston-salem, north carolina, usa",/work/bbc6523/diverse_voices/english_accent_audio/english480.mp3,english,male,1665.0,usa,winston-salem,3.0,north carolina,english_accents,,,,,,,,,,
82.0,0.0,"aiken, south carolina, usa",/work/bbc6523/diverse_voices/english_accent_audio/english394.mp3,english,female,1339.0,usa,aiken,3.0,south carolina,english_accents,,,,,,,,,,
82.0,0.0,"fredericksburg, virginia, usa",/work/bbc6523/diverse_voices/english_accent_audio/english550.mp3,english,male,2028.0,usa,fredericksburg,3.0,virginia,english_accents,,,,,,,,,,
80.0,0.0,"la grange, georgia, usa",/work/bbc6523/diverse_voices/english_accent_audio/english399.mp3,english,female,1345.0,usa,la grange,3.0,georgia,english_accents,,,,,,,,,,
80.0,0.0,"christiansburg, virginia, usa",/work/bbc6523/diverse_voices/english_accent_audio/english372.mp3,english,male,1307.0,usa,christiansburg,3.0,virginia,english_accents,,,,,,,,,,
29.0,0.0,"sydney, australia",/work/bbc6523/diverse_voices/english_accent_audio/english403.mp3,english,female,1351.0,australia,sydney,2.0,none,english_accents,,,,,,,,,,
29.0,0.0,"windsor, australia",/work/bbc6523/diverse_voices/english_accent_audio/english404.mp3,english,male,1352.0,australia,windsor,2.0,none,english_accents,,,,,,,,,,
24.0,0.0,"pensacola, florida, usa",/work/bbc6523/diverse_voices/english_accent_audio/english406.mp3,english,female,1358.0,usa,pensacola,3.0,florida,english_accents,,,,,,,,,,
24.0,0.0,"spartanburg, south carolina, usa",/work/bbc6523/diverse_voices/english_accent_audio/english212.mp3,english,male,729.0,usa,spartanburg,3.0,south carolina,english_accents,,,,,,,,,,
31.0,0.0,"washington, district of columbia, usa",/work/bbc6523/diverse_voices/english_accent_audio/english412.mp3,english,female,1372.0,usa,washington,3.0,district of columbia,english_accents,,,,,,,,,,
31.0,0.0,"brownsville, kentucky, usa",/work/bbc6523/diverse_voices/english_accent_audio/english150.mp3,english,male,527.0,usa,brownsville,3.0,kentucky,english_accents,,,,,,,,,,
20.0,0.0,"manchester, england, uk",/work/bbc6523/diverse_voices/english_accent_audio/english413.mp3,english,female,1373.0,uk,manchester,3.0,england,english_accents,,,,,,,,,,
20.0,0.0,"lemington spa, warwickshire, uk",/work/bbc6523/diverse_voices/english_accent_audio/english215.mp3,english,male,738.0,uk,lemington spa,3.0,warwickshire,english_accents,,,,,,,,,,
30.0,0.0,"woonsocket, rhode island, usa",/work/bbc6523/diverse_voices/english_accent_audio/english414.mp3,english,female,1374.0,usa,woonsocket,3.0,rhode island,english_accents,,,,,,,,,,
30.0,0.0,"wilkes-barre, pennsylvania, usa",/work/bbc6523/diverse_voices/english_accent_audio/english178.mp3,english,male,583.0,usa,wilkes-barre,3.0,pennsylvania,english_accents,,,,,,,,,,
20.0,0.0,"cardiff, wales, uk",/work/bbc6523/diverse_voices/english_accent_audio/english417.mp3,english,female,1380.0,uk,cardiff,3.0,wales,english_accents,,,,,,,,,,
20.0,0.0,"castle donington, uk",/work/bbc6523/diverse_voices/english_accent_audio/english363.mp3,english,male,1287.0,uk,castle donington,2.0,none,english_accents,,,,,,,,,,
24.0,0.0,"baltimore, maryland, usa",/work/bbc6523/diverse_voices/english_accent_audio/english423.mp3,english,female,1395.0,usa,baltimore,3.0,maryland,english_accents,,,,,,,,,,
24.0,0.0,"san diego, california, usa",/work/bbc6523/diverse_voices/english_accent_audio/english257.mp3,english,male,863.0,usa,san diego,3.0,california,english_accents,,,,,,,,,,
30.0,0.0,"florence, south carolina, usa",/work/bbc6523/diverse_voices/english_accent_audio/english426.mp3,english,female,1411.0,usa,florence,3.0,south carolina,english_accents,,,,,,,,,,
30.0,0.0,"worcester, massachusetts, usa",/work/bbc6523/diverse_voices/english_accent_audio/english211.mp3,english,male,720.0,usa,worcester,3.0,massachusetts,english_accents,,,,,,,,,,
68.0,0.0,"hanover, pennsylvania, usa",/work/bbc6523/diverse_voices/english_accent_audio/english427.mp3,english,female,1412.0,usa,hanover,3.0,pennsylvania,english_accents,,,,,,,,,,
68.0,0.0,"new eagle, pennsylvania, usa",/work/bbc6523/diverse_voices/english_accent_audio/english181.mp3,english,male,586.0,usa,new eagle,3.0,pennsylvania,english_accents,,,,,,,,,,
19.0,0.0,"philadelphia, pennsylvania, usa",/work/bbc6523/diverse_voices/english_accent_audio/english429.mp3,english,female,1416.0,usa,philadelphia,3.0,pennsylvania,english_accents,,,,,,,,,,
19.0,0.0,"libertyville, illinois, usa",/work/bbc6523/diverse_voices/english_accent_audio/english173.mp3,english,male,567.0,usa,libertyville,3.0,illinois,english_accents,,,,,,,,,,
23.0,0.0,"melbourne, australia",/work/bbc6523/diverse_voices/english_accent_audio/english430.mp3,english,female,1419.0,australia,melbourne,2.0,none,english_accents,,,,,,,,,,
23.0,0.0,"adelaide, australia",/work/bbc6523/diverse_voices/english_accent_audio/english69.mp3,english,male,131.0,australia,adelaide,2.0,none,english_accents,,,,,,,,,,
23.0,0.0,"green bay, wisconsin, usa",/work/bbc6523/diverse_voices/english_accent_audio/english431.mp3,english,female,1423.0,usa,green bay,3.0,wisconsin,english_accents,,,,,,,,,,
23.0,0.0,"salisbury mills, new york, usa",/work/bbc6523/diverse_voices/english_accent_audio/english442.mp3,english,male,1528.0,usa,salisbury mills,3.0,new york,english_accents,,,,,,,,,,
32.0,0.0,"gladwin, michigan, usa",/work/bbc6523/diverse_voices/english_accent_audio/english433.mp3,english,female,1430.0,usa,gladwin,3.0,michigan,english_accents,,,,,,,,,,
32.0,0.0,"manassas, virginia, usa",/work/bbc6523/diverse_voices/english_accent_audio/english563.mp3,english,male,2074.0,usa,manassas,3.0,virginia,english_accents,,,,,,,,,,
20.0,0.0,"palm springs, california, usa",/work/bbc6523/diverse_voices/english_accent_audio/english435.mp3,english,female,1471.0,usa,palm springs,3.0,california,english_accents,,,,,,,,,,
20.0,0.0,"duluth, georgia, usa",/work/bbc6523/diverse_voices/english_accent_audio/english290.mp3,english,male,986.0,usa,duluth,3.0,georgia,english_accents,,,,,,,,,,
20.0,0.0,"houston, texas, usa",/work/bbc6523/diverse_voices/english_accent_audio/english438.mp3,english,female,1492.0,usa,houston,3.0,texas,english_accents,,,,,,,,,,
20.0,0.0,"kansas city, missouri, usa",/work/bbc6523/diverse_voices/english_accent_audio/english345.mp3,english,male,1233.0,usa,kansas city,3.0,missouri,english_accents,,,,,,,,,,
63.0,0.0,"winston salem, north carolina, usa",/work/bbc6523/diverse_voices/english_accent_audio/english44.mp3,english,female,104.0,usa,winston salem,3.0,north carolina,english_accents,,,,,,,,,,
63.0,0.0,"tangier island, virginia, usa",/work/bbc6523/diverse_voices/english_accent_audio/english547.mp3,english,male,1997.0,usa,tangier island,3.0,virginia,english_accents,,,,,,,,,,
19.0,0.0,"oquawka, illinois, usa",/work/bbc6523/diverse_voices/english_accent_audio/english441.mp3,english,female,1524.0,usa,oquawka,3.0,illinois,english_accents,,,,,,,,,,
19.0,0.0,"grand forks, north dakota, usa",/work/bbc6523/diverse_voices/english_accent_audio/english189.mp3,english,male,617.0,usa,grand forks,3.0,north dakota,english_accents,,,,,,,,,,
23.0,0.0,"moorhead, minnesota, usa",/work/bbc6523/diverse_voices/english_accent_audio/english446.mp3,english,female,1533.0,usa,moorhead,3.0,minnesota,english_accents,,,,,,,,,,
23.0,0.0,"queens, new york, usa",/work/bbc6523/diverse_voices/english_accent_audio/english558.mp3,english,male,2055.0,usa,queens,3.0,new york,english_accents,,,,,,,,,,
21.0,0.0,"chicago, illinois, usa",/work/bbc6523/diverse_voices/english_accent_audio/english453.mp3,english,female,1548.0,usa,chicago,3.0,illinois,english_accents,,,,,,,,,,
21.0,0.0,"oak forest, illinois, usa",/work/bbc6523/diverse_voices/english_accent_audio/english263.mp3,english,male,884.0,usa,oak forest,3.0,illinois,english_accents,,,,,,,,,,
19.0,0.0,"raleigh, north carolina, usa",/work/bbc6523/diverse_voices/english_accent_audio/english454.mp3,english,female,1550.0,usa,raleigh,3.0,north carolina,english_accents,,,,,,,,,,
19.0,0.0,"las cruces, new mexico, usa",/work/bbc6523/diverse_voices/english_accent_audio/english191.mp3,english,male,631.0,usa,las cruces,3.0,new mexico,english_accents,,,,,,,,,,
22.0,0.0,"reno, nevada, usa",/work/bbc6523/diverse_voices/english_accent_audio/english458.mp3,english,female,1559.0,usa,reno,3.0,nevada,english_accents,,,,,,,,,,
22.0,0.0,"tampa, florida, usa",/work/bbc6523/diverse_voices/english_accent_audio/english231.mp3,english,male,791.0,usa,tampa,3.0,florida,english_accents,,,,,,,,,,
19.0,0.0,"rutland, england, uk",/work/bbc6523/diverse_voices/english_accent_audio/english460.mp3,english,female,1561.0,uk,rutland,3.0,england,english_accents,,,,,,,,,,
19.0,0.0,"york, uk",/work/bbc6523/diverse_voices/english_accent_audio/english141.mp3,english,male,516.0,uk,york,2.0,none,english_accents,,,,,,,,,,
44.0,0.0,"poughkeepsie, new york, usa",/work/bbc6523/diverse_voices/english_accent_audio/english461.mp3,english,female,1563.0,usa,poughkeepsie,3.0,new york,english_accents,,,,,,,,,,
44.0,0.0,"st. charles, illinois, usa",/work/bbc6523/diverse_voices/english_accent_audio/english236.mp3,english,male,799.0,usa,st. charles,3.0,illinois,english_accents,,,,,,,,,,
53.0,0.0,"brooklyn, new york, usa",/work/bbc6523/diverse_voices/english_accent_audio/english463.mp3,english,female,1571.0,usa,brooklyn,3.0,new york,english_accents,,,,,,,,,,
53.0,0.0,"louisville, kentucky, usa",/work/bbc6523/diverse_voices/english_accent_audio/english19.mp3,english,male,76.0,usa,louisville,3.0,kentucky,english_accents,,,,,,,,,,
33.0,0.0,"rochester, minnesota, usa",/work/bbc6523/diverse_voices/english_accent_audio/english474.mp3,english,female,1656.0,usa,rochester,3.0,minnesota,english_accents,,,,,,,,,,
33.0,0.0,"gainesville, florida, usa",/work/bbc6523/diverse_voices/english_accent_audio/english284.mp3,english,male,952.0,usa,gainesville,3.0,florida,english_accents,,,,,,,,,,
64.0,0.0,"manchester, new hampshire, usa",/work/bbc6523/diverse_voices/english_accent_audio/english476.mp3,english,female,1658.0,usa,manchester,3.0,new hampshire,english_accents,,,,,,,,,,
64.0,0.0,"lynwood, california, usa",/work/bbc6523/diverse_voices/english_accent_audio/english408.mp3,english,male,1361.0,usa,lynwood,3.0,california,english_accents,,,,,,,,,,
31.0,0.0,"san diego, california, usa",/work/bbc6523/diverse_voices/english_accent_audio/english477.mp3,english,female,1659.0,usa,san diego,3.0,california,english_accents,,,,,,,,,,
31.0,0.0,"vancouver wa, washington, usa",/work/bbc6523/diverse_voices/english_accent_audio/english265.mp3,english,male,890.0,usa,vancouver wa,3.0,washington,english_accents,,,,,,,,,,
74.0,0.0,"yeadon, pennsylvania, usa",/work/bbc6523/diverse_voices/english_accent_audio/english482.mp3,english,female,1667.0,usa,yeadon,3.0,pennsylvania,english_accents,,,,,,,,,,
74.0,0.0,"milwaukee, wisconsin, usa",/work/bbc6523/diverse_voices/english_accent_audio/english390.mp3,english,male,1334.0,usa,milwaukee,3.0,wisconsin,english_accents,,,,,,,,,,
22.0,0.0,"omaha, nebraska, usa",/work/bbc6523/diverse_voices/english_accent_audio/english492.mp3,english,female,1716.0,usa,omaha,3.0,nebraska,english_accents,,,,,,,,,,
22.0,0.0,"russellville, kentucky, usa",/work/bbc6523/diverse_voices/english_accent_audio/english373.mp3,english,male,1308.0,usa,russellville,3.0,kentucky,english_accents,,,,,,,,,,
21.0,0.0,"st. paul, minnesota, usa",/work/bbc6523/diverse_voices/english_accent_audio/english499.mp3,english,female,1728.0,usa,st. paul,3.0,minnesota,english_accents,,,,,,,,,,
21.0,0.0,"freemont, california, usa",/work/bbc6523/diverse_voices/english_accent_audio/english264.mp3,english,male,889.0,usa,freemont,3.0,california,english_accents,,,,,,,,,,
30.0,0.0,"farmington hills, michigan, usa",/work/bbc6523/diverse_voices/english_accent_audio/english502.mp3,english,female,1735.0,usa,farmington hills,3.0,michigan,english_accents,,,,,,,,,,
30.0,0.0,"myrtle beach, south carolina, usa",/work/bbc6523/diverse_voices/english_accent_audio/english468.mp3,english,male,1640.0,usa,myrtle beach,3.0,south carolina,english_accents,,,,,,,,,,
30.0,0.0,"new orleans, louisiana, usa",/work/bbc6523/diverse_voices/english_accent_audio/english506.mp3,english,female,1799.0,usa,new orleans,3.0,louisiana,english_accents,,,,,,,,,,
30.0,0.0,"columbus, ohio, usa",/work/bbc6523/diverse_voices/english_accent_audio/english59.mp3,english,male,120.0,usa,columbus,3.0,ohio,english_accents,,,,,,,,,,
20.0,0.0,"winfield, illinois, usa",/work/bbc6523/diverse_voices/english_accent_audio/english508.mp3,english,female,1801.0,usa,winfield,3.0,illinois,english_accents,,,,,,,,,,
20.0,0.0,"paducah, kentucky, usa",/work/bbc6523/diverse_voices/english_accent_audio/english462.mp3,english,male,1564.0,usa,paducah,3.0,kentucky,english_accents,,,,,,,,,,
44.0,0.0,"coudersport, pennsylvania, usa",/work/bbc6523/diverse_voices/english_accent_audio/english509.mp3,english,female,1802.0,usa,coudersport,3.0,pennsylvania,english_accents,,,,,,,,,,
44.0,0.0,"hazlehurst, georgia, usa",/work/bbc6523/diverse_voices/english_accent_audio/english451.mp3,english,male,1546.0,usa,hazlehurst,3.0,georgia,english_accents,,,,,,,,,,
31.0,0.0,"montgomery, alabama, usa",/work/bbc6523/diverse_voices/english_accent_audio/english511.mp3,english,female,1818.0,usa,montgomery,3.0,alabama,english_accents,,,,,,,,,,
31.0,0.0,"rochester, new york, usa",/work/bbc6523/diverse_voices/english_accent_audio/english422.mp3,english,male,1390.0,usa,rochester,3.0,new york,english_accents,,,,,,,,,,
54.0,0.0,"salina, kansas, usa",/work/bbc6523/diverse_voices/english_accent_audio/english512.mp3,english,female,1819.0,usa,salina,3.0,kansas,english_accents,,,,,,,,,,
54.0,0.0,"chicago, illinois, usa",/work/bbc6523/diverse_voices/english_accent_audio/english339.mp3,english,male,1220.0,usa,chicago,3.0,illinois,english_accents,,,,,,,,,,
32.0,0.0,"dripping springs, texas, usa",/work/bbc6523/diverse_voices/english_accent_audio/english516.mp3,english,female,1875.0,usa,dripping springs,3.0,texas,english_accents,,,,,,,,,,
32.0,0.0,"idaho falls, idaho, usa",/work/bbc6523/diverse_voices/english_accent_audio/english75.mp3,english,male,138.0,usa,idaho falls,3.0,idaho,english_accents,,,,,,,,,,
47.0,0.0,"st. paul, minnesota, usa",/work/bbc6523/diverse_voices/english_accent_audio/english520.mp3,english,female,1884.0,usa,st. paul,3.0,minnesota,english_accents,,,,,,,,,,
47.0,0.0,"lewistown, pennsylvania, usa",/work/bbc6523/diverse_voices/english_accent_audio/english65.mp3,english,male,127.0,usa,lewistown,3.0,pennsylvania,english_accents,,,,,,,,,,
