Unnamed: 0,id,contents,length,language,answer
124,91360,"Ninmaḫ (dnin maḫ, deItsch: erhabene Herrin) is de sumerische Geddin vo de Hebammen. Se is de Muada vom Ninurta und werd monchmoi mid Ninḫursanga, da Bēlet-ilī vo Emaḫ und da Dingirmaḫ, da Muada vo oin Geddan gleigsetzt. Paul-Alain Beaulieu: A New Inscription of Nebuchadnezzar II commemorating the Restoration of Emaḫ in Babylon. In: Iraq. Bd. 59, 1997, ISSN 0021-0889, S. 93–96.",379,bar,"['Ninmaḫ (dnin maḫ, deutsch: erhabene Herrin) ist die sumerische Göttin der Hebammen. Sie ist die Mutter von Ninurta und wird oft mit Ninḫursanga, der Bēlet-ilī von Emaḫ und der Dingirmaḫ, der Mutter aller Götter, gleichgesetzt. Paul-Alain Beaulieu: Eine neue Inschrift von Nebukadnezzar II., die die Wiederherstellung von Emaḫ in Babylon feiert. In: Iraq. Bd. 59, 1997, ISSN 0021-0889, S. 93–96.']"
125,11327,Da Doppler Christian Andreas (* 29. Novemba 1803 in Soizbuag; † 17. Meaz 1853 in Venedig) is a bedeitnda estareichischa Mathematika und Physika gwen. Bekonnd is da Doppler heit duach den vo eam theoretisch vurhergsogdn und noch eam bnenndn Doppler-Effekt worn. Mea iwan Doppler Christian findst in https://www.christian-doppler.net,331,bar,['Der Doppler Christian Andreas (* 29. November 1803 in Salzburg; † 17. März 1853 in Venedig) war ein bedeutender österreichischer Mathematiker und Physiker. Bekannt ist der Doppler heute durch den von ihm theoretisch vorhergesagten und nach ihm benannten Doppler-Effekt. Mehr über Doppler Christian finden Sie unter https://www.christian-doppler.net.']
126,50778,"Joareskalenda ◄ | 7. Joarhundad v. Kr. | 6. Joarhundad v. Kr. | 5. Joarhundad v. Kr. | ► ◄ | 530a v. Kr. | 520a v. Kr. | 510a v. Kr. | 500a v. Kr. | 490a v. Kr. | ► ◄◄ | ◄ | 516 v. Kr. | 515 v. Kr. | 514 v. Kr. | 513 v. Kr. | 512 v. Kr. | 511 v. Kr. | 510 v. Kr. | ► | ►► Des is a Iwablick iwas Joar 513 v. Kr.. Da persische Groußkini Dareios I. losst a Schiffbruck üba den Bosporus schlong und setzt noch Thrakien üba. Commons: 513 v. Kr. – Sammlung vo Buidl, Videos und Audiodateien",484,bar,"['Jahreskalender ◄ | 7. Jahrhundert v. Chr. | 6. Jahrhundert v. Chr. | 5. Jahrhundert v. Chr. | ► ◄ | 530 v. Chr. | 520 v. Chr. | 510 v. Chr. | 500 v. Chr. | 490 v. Chr. | ► ◄◄ | ◄ | 516 v. Chr. | 515 v. Chr. | 514 v. Chr. | 513 v. Chr. | 512 v. Chr. | 511 v. Chr. | 510 v. Chr. | ► | ►► Dies ist eine Übersicht über das Jahr 513 v. Chr.. Der persische Großkönig Dareios I. lässt eine Schiffbrücke über den Bosporus schlagen und setzt nach Thrakien über. Commons: 513 v. Chr. – Sammlung von Bildern, Videos und Audiodateien']"
127,50467,"Joareskalenda ◄ | 4. Joarhundad v. Kr. | 3. Joarhundad v. Kr. | 2. Joarhundad v. Kr. | ► ◄ | 260a v. Kr. | 250a v. Kr. | 240a v. Kr. | 230a v. Kr. | 220a v. Kr. | ► ◄◄ | ◄ | 252 v. Kr. | 251 v. Kr. | 250 v. Kr. | 249 v. Kr. | 248 v. Kr. | 247 v. Kr. | 246 v. Kr. | ► | ►► Des is a Iwablick iwas Joar 249 v. Kr.. Commons: 249 v. Kr. – Sammlung vo Buidl, Videos und Audiodateien",376,bar,"['Jahreskalender ◄ | 4. Jahrhundert v. Chr. | 3. Jahrhundert v. Chr. | 2. Jahrhundert v. Chr. | ► ◄ | 260er v. Chr. | 250er v. Chr. | 240er v. Chr. | 230er v. Chr. | 220er v. Chr. | ► ◄◄ | ◄ | 252 v. Chr. | 251 v. Chr. | 250 v. Chr. | 249 v. Chr. | 248 v. Chr. | 247 v. Chr. | 246 v. Chr. | ► | ►► Dies ist eine Übersicht über das Jahr 249 v. Chr.. Commons: 249 v. Chr. – Sammlung von Bildern, Videos und Audiodateien']"
128,108644,"De American Guild of Organists (AGO) is de nationale Organisation vo Kiachn- und Konzertorganistn in de USA und is 1896 grindd worn (Siez: New York City). Se is in oanzlne Untaorganisationa untateid und gibd monatli a Zeidschrift namans: „The American Organist“ raus. De Midgliedschoft is ned af professioneje Oaganistn bschränkd, sondan fia'n Oaglintressiadn offn. Bund Deitscha Orglbaumoasta Offizielle Seite der AGO (engl.)",426,bar,"['Die American Guild of Organists (AGO) ist die nationale Organisation von Kirchen- und Konzertorganisten in den USA und wurde 1896 gegründet (Sitz: New York City). Sie ist in einzelne Unterverbände unterteilt und gibt monatlich eine Zeitschrift namens ""The American Organist"" heraus. Die Mitgliedschaft ist nicht auf professionelle Organisten beschränkt, sondern für Orgelinteressierte offen. \nOffizielle Seite der AGO (engl.)']"
129,93088,"Unteraulenbach is Ortstei vom Moakt Eschau im untafränkischn Landkroas Miltenberg. Unteraulenbach liegt im Spessart in oam Seitntoi vo da Elsava, zwischn Hobbach und Eschau. Duachn Ort fliaßt da Aalenbach, der in de vom Schloss Oberaulenbach herobfliaßandn Rosselbrunngraben mindt. Lage von Unteraulenbach auf dem BayernAtlas BayernAtlas der Bayerischen Staatsregierung (Hinweise)",380,bar,"['Unteraulenbach ist ein Ortsteil des Marktes Eschau im unterfränkischen Landkreis Miltenberg. Unteraulenbach liegt im Spessart in einem Seitental der Elsava, zwischen Hobbach und Eschau. Durch den Ort fließt der Aalenbach, der in den vom Schloss Oberaulenbach herabfließenden Rosselbrunngraben mündet. Lage von Unteraulenbach auf dem BayernAtlas BayernAtlas der Bayerischen Staatsregierung (Hinweise)']"
130,16573,"Da Skirnir is in da noadischn Mythologie an Freyr sei Gschpau und Knechd. Da Skirnir hod in Jotunheim, im Naum vum Freyr um d'Riesin Gerda gworbn. Ois Lohn hod da Skirnir dafia an Freyr sei Schweat und sei Pfead kriagt. A zwoats Moi wiad da Skirnir, vom Odin aus, zu de Zweagal gschickt, damid a eam de Kedn Gleipnir hoid, damid da Odin an Fenriswolf bindn kau. Skirnir - Englisch Skirnir",388,bar,"['Skirnir ist in der nordischen Mythologie Freyrs Diener und Knecht. Skirnir hat in Jotunheim im Namen Freyrs um die Riesin Gerda geworben. Als Lohn hat Skirnir dafür Freyrs Schwert und sein Pferd bekommen. Ein zweites Mal wird Skirnir, von Odin aus, zu den Zwerge geschickt, damit er ihm die Kette Gleipnir holt, damit Odin den Fenriswolf binden kann.']"
131,111803,"EET stähd ois Obkiazung fia: E'astern European Time, a Zeidzone, schau: Osteiropäische Zeid Enzymersatztherapie, a therapeutischs Vafoahn za da Bhondlung vo bstimmde Stoffwexlstearung Escola d’Enginyeria de Terrassa vo da Universitat Politècnica de Catalunya, schau: Fakujtet fia Ingenieurwissnschoftn Terrassa",310,bar,"['Es steht als Abkürzung für: Eastern European Time, eine Zeitzone, siehe: Osteuropäische Zeit Enzymersatztherapie, ein therapeutisches Verfahren zur Behandlung bestimmter Stoffwechselstörungen Escola d’Enginyeria de Terrassa der Universitat Politècnica de Catalunya, siehe: Fakultät für Ingenieurwissenschaften Terrassa']"
132,10546,"De Bundesstroß 306 (Obkiazung: B 306) liegt in Bayern und füad vo Traunstoa noch Inzell. De B 306 is de Vabindungsstroß vo de Bundesstroßn 304 und 305 und is uma 17 km lang. Se is Tei da Deitschen Ferienroutn Oipen-Ostsee. Listn vo de Bundesstroßn in Deitschland Hammer bei Siegsdorf in da Freizeitkoatn vom „Städte-Verlag“, Fellbach b. Stuttgart@1@2Vorlage:Toter Link/www.staedte-verlag.de (Seite nicht mehr abrufbar; Suche in Webarchiven)",440,bar,"['Die Bundesstraße 306 (Abkürzung: B 306) liegt in Bayern und führt von Traunstein nach Inzell. Die B 306 ist die Verbindungsstraße der Bundesstraßen 304 und 305 und ist etwa 17 km lang. Sie ist Teil der Deutschen Ferienroute Alpen-Ostsee. Liste der Bundesstraßen in Deutschland Hammer bei Siegsdorf in der Freizeitkarte vom „Städte-Verlag“, Fellbach b. Stuttgart']"
133,100776,As Arrondissement Châtellerault is a Vawoitungseihheit vom franzesischn Département Vienne innahoib vo da Region Nouvelle-Aquitaine. Vawoitungssitz (Untapräfektua) is Châtellerault. Es bsteht aus zwejf Kantonen und 96 Gmoana. Châtellerault-Nord Châtellerault-Ouest Châtellerault-Sud Dangé-Saint-Romain Lencloître Loudun Moncontour Monts-sur-Guesnes Pleumartin Saint-Gervais-les-Trois-Clochers Les Trois-Moutiers Vouneuil-sur-Vienne,431,bar,"['Das Arrondissement Châtellerault ist eine Verwaltungseinheit des französischen Départements Vienne innerhalb der Region Nouvelle-Aquitaine. Verwaltungssitz (Unterpräfektur) ist Châtellerault. Es besteht aus zwölf Kantonen und 96 Gemeinden. Châtellerault-Nord, Châtellerault-Ouest, Châtellerault-Süd, Dangé-Saint-Romain, Lencloître, Loudun, Moncontour, Monts-sur-Guesnes, Pleumartin, Saint-Gervais-les-Trois-Clochers, Les Trois-Moutiers und Vouneuil-sur-Vienne.']"
134,90973,"In da Vawoitungsgmoaschoft Teuschnitz im obafränkischn Landkroas Kronach hom se am 1. Mai 1978 foignde Gmoana zua Ealedigung ihra Vawoitungsgschäfte zammgschlossn: Reichenbach, 716 Eihwohna, 8,65 km² Teuschnitz, Stod, 2020 Eihwohna, 34,26 km² Tschirn, 553 Eihwohna, 20,13 km² Sitz vo da Vawoitungsgmoaschoft is de Stod Teuschnitz. Woppn vo Reichenbach Woppn vo Teuschnitz Woppn vo Tschirn",388,bar,"['In der Verwaltungsgemeinschaft Teuschnitz im oberfränkischen Landkreis Kronach haben sich am 1. Mai 1978 folgende Gemeinden zur Erledigung ihrer Verwaltungsgeschäfte zusammengeschlossen: Reichenbach, 716 Einwohner, 8,65 km² Teuschnitz, Stadt, 2020 Einwohner, 34,26 km² Tschirn, 553 Einwohner, 20,13 km² Sitz der Verwaltungsgemeinschaft ist die Stadt Teuschnitz. Wappen von Reichenbach Wappen von Teuschnitz Wappen von Tschirn.']"
135,108556,"Da Carlton ""Carl"" Reiner (* 20. Meaz 1922 in New York City; † 29. Juni 2020) woar a amerikanischa Schauspuia, Komika und Filmregisseur. Commons: Carl Reiner – Sammlung vo Buidl, Videos und Audiodateien Carl Reiner in der Internet Movie Database (englisch)Vorlage:IMDb/Wartung/Gleicher IMDb-Kenner in Wikipedia und Wikidata Normdaten (Person): GND: 124865291 (OGND, AKS) | LCCN: n81052640 | VIAF: 79172974 | Wikipedia-Personensuche",430,bar,"['Carl Reiner (* 20. März 1922 in New York City; † 29. Juni 2020) war ein amerikanischer Schauspieler, Komiker und Filmregisseur. Commons: Carl Reiner – Sammlung von Bildern, Videos und Audiodateien Carl Reiner in der Internet Movie Database (englisch)Vorlage:IMDb/Wartung/Gleicher IMDb-Kenner in Wikipedia und Wikidata Normdaten (Person): GND: 124865291 (OGND, AKS) | LCCN: n81052640 | VIAF: 79172974 | Wikipedia-Personensuche.']"
136,35708,"Monona County is a Beziak im Bundesstoot Iowa in da USA. Da Beziak hod 9243 Eihwohna. Da Sitz vo da Vawoitung is Onawa. Da Beziak hod a Fläche vo 1795 Quadratkilometa, dovo san 15 Quadratkilometa Wossafläche. Blencoe Castana Mapleton Moorhead Onawa Rodney Soldier Turin Ute Whiting Berne Ticonic Monona County im Geographic Names Information System vom United States Geological Survey Obgruafa am 26. Feba 2011 42.047222222222-95.968611111111Koordinaten: 42° 3′ N, 95° 58′ W",474,bar,"['Monona County ist ein Bezirk im Bundesstaat Iowa in den USA. Der Bezirk hat 9243 Einwohner. Der Sitz der Verwaltung ist Onawa. Der Bezirk hat eine Fläche von 1795 Quadratkilometern, davon sind 15 Quadratkilometer Wasserfläche. \nBlencoe, Castana, Mapleton, Moorhead, Onawa, Rodney, Soldier, Turin, Ute, Whiting, Berne, Ticonic \nMonona County im Geographic Names Information System vom United States Geological Survey \nAbgerufen am 26. Februar 2011 \n42.047222222222-95.968611111111 \nKoordinaten: 42° 3′ N, 95° 58′ W']"
137,92835,"Da Dreistelzer Forst is a 0,85 km² grouß gmoafreies Gebiet im Landkroas Bad Kissingen in da bayerischn Rhön. Des Gebiet is komplett bewoidt. Da Dreistelzer Forst liegt nordwestli vo da Gmoa Oberleichtersbach, midm nomansgemdn Ortstel Dreistelz. De hechste Eahebung is da Dreistelzberg mid 660 m ü. NN. Des gmoafreie Gebiet is des flechnmäßig kloanste im Landkroas. 50.2768899.769077Koordinaten: 50° 16′ 36,8″ N, 9° 46′ 8,7″ O",425,bar,"['Der Dreistelzer Forst ist ein 0,85 km² großes gemeindefreies Gebiet im Landkreis Bad Kissingen in der bayerischen Rhön. Das Gebiet ist komplett bewaldet. Der Dreistelzer Forst liegt nordwestlich der Gemeinde Oberleichtersbach, mit dem namensgebenden Ortsteil Dreistelz. Die höchste Erhebung ist der Dreistelzberg mit 660 m ü. NN. Das gemeindefreie Gebiet ist das flächenmäßig kleinste im Landkreis. 50.276889, 9.769077 Koordinaten: 50° 16′ 36,8″ N, 9° 46′ 8,7″ O.']"
138,88912,"Warren County hoaßn foigende Countys in da USA: Warren County, Georgia Warren County, Illinois Warren County, Indiana Warren County, Iowa Warren County, Kentucky Warren County, Mississippi Warren County, Missouri Warren County, New Jersey Warren County, New York Warren County, North Carolina Warren County, Ohio Warren County, Pennsylvania Warren County, Tennessee Warren County, Virginia",389,bar,"['Es gibt folgende Countys in den USA: Warren County, Georgia, Warren County, Illinois, Warren County, Indiana, Warren County, Iowa, Warren County, Kentucky, Warren County, Mississippi, Warren County, Missouri, Warren County, New Jersey, Warren County, New York, Warren County, North Carolina, Warren County, Ohio, Warren County, Pennsylvania, Warren County, Tennessee, Warren County, Virginia.']"
139,45175,"Shiawassee County is a Beziak im Bundesstoot Michigan in da USA. Da Beziak hod 70.648 Eihwohna. Da Sitz vo da Vawoitung is Corunna. Da Beziak hod a Flächn vo 1400 Quadratkilometa, dovo san 5 Quadratkilometa Wossaflächn. Shiawassee County im Geographic Names Information System vom United States Geological Survey Commons: Shiawassee County, Michigan – Sammlung vo Buidl, Videos und Audiodateien",394,bar,"['Shiawassee County ist ein Bezirk im Bundesstaat Michigan in den USA. Der Bezirk hat 70.648 Einwohner. Der Sitz der Verwaltung ist Corunna. Der Bezirk hat eine Fläche von 1400 Quadratkilometern, davon sind 5 Quadratkilometer Wasserflächen. Shiawassee County im Geographic Names Information System vom United States Geological Survey Commons: Shiawassee County, Michigan – Sammlung von Bildern, Videos und Audiodateien.']"
140,20798,"Predore is a Gmoa in da Provinz Bergamo und liegt in da Region Lombardei, Italien. Predore liegt uma 70 Kilometa noadestli vo Mailand und 25 Kilometa estli Bergamo. Remische Therme in Predore Predore vom Iseo Sää aus gseng Statistiche demografiche ISTAT. Monatliche Bevölkerungsstatistiken des Istituto Nazionale di Statistica, Stand 31. Dezember 2016.",352,bar,"['Predore ist eine Gemeinde in der Provinz Bergamo und liegt in der Region Lombardei, Italien. Predore liegt ungefähr 70 Kilometer nordöstlich von Mailand und 25 Kilometer östlich von Bergamo. Römische Therme in Predore Predore vom Iseo-See aus gesehen Statistische Demografie ISTAT. Monatliche Bevölkerungsstatistiken des Istituto Nazionale di Statistica, Stand 31. Dezember 2016.']"
141,90276,"Dyrøy is a Kommune in Nordnorwegn in da Provinz (Fylke) Troms. Se is noch da Insl Dyrøya, zwischn dem Solbergfjord undm Tranøyfjord im Nordn undm Dyrøysund im Sidn, benonnt, de seit 1994 duach de Dyrøybrua midm Festlond vabundn is. Haptort und Vawoitungssitz is Brøstabotn aufm Festlond am östlichn End des Dyrøysunds. Statistics Norway – Population and quarterly changes, Q2 2017 Commons: Dyrøy – Sammlung vo Buidl, Videos und Audiodateien Vorlog:Navigationsleiste Kommunen in der Fylke Troms",493,bar,"['Dyrøy ist eine Kommune in Nordnorwegen in der Provinz (Fylke) Troms. Sie ist nach der Insel Dyrøya, zwischen dem Solbergfjord und dem Tranøyfjord im Norden und dem Dyrøysund im Süden, benannt, die seit 1994 durch die Dyrøybrua mit dem Festland verbunden ist. Hauptort und Verwaltungssitz ist Brøstabotn auf dem Festland am östlichen Ende des Dyrøysunds. Statistics Norway – Population und quartalsweise Veränderungen, Q2 2017 Commons: Dyrøy – Sammlung von Bildern, Videos und Audiodateien Vorlage:Navigationsleiste Kommunen in der Fylke Troms.']"
142,91300,"Da Schleifwiesengraben is a linka, periodischa Zuafluss vom Aubach im Landkroas Miltenberg im bayerischn Spessart. Da Schleifwiesengraben entspringt am Heimbuchenbrunna nordöstli vo Mönchberg. Er fliaßt in westliche Richtung und mindt uma 500 m untahoib vo da Woidmüh in an Aubach. Commons: Schleifwiesengraben – Sammlung vo Buidl, Videos und Audiodateien Google Earth",368,bar,"['Der Schleifwiesengraben ist ein linker, periodischer Zufluss des Aubachs im Landkreis Miltenberg im bayerischen Spessart. Der Schleifwiesengraben entspringt am Heimbuchenbrunnen nordöstlich von Mönchberg. Er fließt in westlicher Richtung und mündet ungefähr 500 m unterhalb der Woidmühle in den Aubach. Commons: Schleifwiesengraben – Sammlung von Bildern, Videos und Audiodateien Google Earth.']"
143,101258,Die Oblast Weliko Tarnowo (bulgarisch Област Велико Търново) ist eine Verwaltungseinheit im Norden Bulgariens. Sie grenzt im Verlauf der Donau an Rumänien und im Süden an das Balkangebirge. Die größte Stadt der Region ist das gleichnamige Weliko Tarnowo. In der Oblast (Bezirk) Weliko Tarnowo leben 293.172 Einwohner auf einer Fläche von 4.662 km². Offizielle Website (bulgarisch) Vorlog:Navigationsleiste Bezirke in Bulgarien,426,bar,['Die Oblast Weliko Tarnowo (bulgarisch Област Велико Търново) ist eine Verwaltungseinheit im Norden Bulgariens. Sie grenzt im Verlauf der Donau an Rumänien und im Süden an das Balkangebirge. Die größte Stadt der Region ist das gleichnamige Weliko Tarnowo. In der Oblast (Bezirk) Weliko Tarnowo leben 293.172 Einwohner auf einer Fläche von 4.662 km². Offizielle Website (bulgarisch) Vorlage:Navigationsleiste Bezirke in Bulgarien']
144,91628,"-32.881666666667-71.252777777778462Koordinaten: 32° 53′ S, 71° 15′ W Quillota is s Stod a da Mittn vo Chile. Se ligt a da Región de Valparaíso. Se hod 87.824 Eihwohna (Stand: 2012). Elmina Moissán (1897–1938), Malerin Ulises Poirier (1897–1977), Fußballspieler Gunther Uhlmann (* 1952), Mathematiker Francisco Andrés Silva Gajardo (* 1986), Fußballspieler Listn vo de Städt in Chile Commons: Quillota – Sammlung vo Buidl, Videos und Audiodateien",445,bar,"['-32.881666666667-71.252777777778462Koordinaten: 32° 53′ S, 71° 15′ W Quillota ist eine Stadt in der Mitte Chiles. Sie liegt in der Región de Valparaíso. Sie hat 87.824 Einwohner (Stand: 2012). Bekannte Personen sind Elmina Moissán (1897–1938), Malerin, Ulises Poirier (1897–1977), Fußballspieler, Gunther Uhlmann (* 1952), Mathematiker und Francisco Andrés Silva Gajardo (* 1986), Fußballspieler. Liste der Städte in Chile Commons: Quillota – Sammlung von Bildern, Videos und Audiodateien.']"
145,83728,"Adair County is a County in Oklahoma in da USA. Auszug aus dem National Register of Historic Places - Nr. 84002927 Obgruafa am 1. August 2011 Adair County im Geographic Names Information System vom United States Geological Survey Obgruafa am 22. Feba 2011 Commons: Adair County, Oklahoma – Sammlung vo Buidl, Videos und Audiodateien",332,bar,"['Adair County ist ein County in Oklahoma in den USA. Auszug aus dem National Register of Historic Places - Nr. 84002927 Abgerufen am 1. August 2011 Adair County im Geographic Names Information System vom United States Geological Survey Abgerufen am 22. Februar 2011 Commons: Adair County, Oklahoma – Sammlung von Bildern, Videos und Audiodateien']"
146,118225,"Kandahar stähd fia: Kandahar, Stod in Afghanistan Kandahar (Provinz), Provinz in Afghanistan Arlberg-Kandahar-Renna, Spoatvaostoitung im oipina Schispoat Kandahar-Obfoaht Garmisch, Obfoahtsstrecke im Garmasch-Partakurcha (Schi) Earl of Kandahar, schau: Frederick Roberts, 1. Earl Roberts (1832–1914), britischa Generoifejdmarschoi und Heerfiahra van Viktorianischn Zeidoita",373,bar,"['Kandahar steht für: Kandahar, Stadt in Afghanistan Kandahar (Provinz), Provinz in Afghanistan Arlberg-Kandahar-Rennen, Sportveranstaltung im alpinen Skisport Kandahar-Abfahrt Garmisch, Abfahrtstrecke im Garmisch-Partenkirchen (Ski) Earl of Kandahar, siehe Frederick Roberts, 1. Earl Roberts (1832–1914), britischer Generalfeldmarschall und Heerführer der Viktorianischen Zeit.']"
147,88938,"Grant County hoaßn foigade Countys in da USA: Grant County, Arkansas Grant County, Indiana Grant County, Kansas Grant County, Kentucky Grant County, Minnesota Grant County, Nebraska Grant County, New Mexico Grant County, North Dakota Grant County, Oklahoma Grant County, Oregon Grant County, South Dakota Grant County, Washington Grant County, West Virginia Grant County, Wisconsin Schau aa Grand County Grant Parish, Lousiana",426,bar,"['Es gibt folgende Countys in den USA: Grant County, Arkansas, Grant County, Indiana, Grant County, Kansas, Grant County, Kentucky, Grant County, Minnesota, Grant County, Nebraska, Grant County, New Mexico, Grant County, North Dakota, Grant County, Oklahoma, Grant County, Oregon, Grant County, South Dakota, Grant County, Washington, Grant County, West Virginia, Grant County, Wisconsin. Siehe auch Grand County und Grant Parish, Louisiana.']"
148,95094,"lblelslhla Hoeilaart is a bejgische Gmoa in da Provinz Flämisch-Brabant. Se is identisch mid'm gleinaming Ort. Se grenzd sowoih on de zwoasprochige Region Brissl-Haptstod im Noadn ois aa on de frankofone Wallonische Region im Sidn. Westliche Nochboagmoa is Sint-Genesius-Rode, estli bfindd se Overijse. Commons: Hoeilaart – Sammlung vo Buidl, Videos und Audiodateien Offizieje Website vo da Gmoa Hoeilaart (holländisch)",419,bar,"['Hoeilaart ist eine belgische Gemeinde in der Provinz Flämisch-Brabant. Sie ist identisch mit dem gleichnamigen Ort. Sie grenzt sowohl an die zweisprachige Region Brüssel-Hauptstadt im Norden als auch an die frankophone wallonische Region im Süden. Westliche Nachbargemeinde ist Sint-Genesius-Rode, östlich befindet sich Overijse. Commons: Hoeilaart – Sammlung von Bildern, Videos und Audiodateien Offizielle Website der Gemeinde Hoeilaart (niederländisch)']"
149,99696,"Saint-Martin-de-Lansuscle is a franzesische Gmoa mid 190 Eihwohna (Stond: 1. Jenna 2018) im Département Lozère in da Region Okzitanien. As Beagdoaf Saint-Martin-de-Lansuscle liegd in de Cevennen im sidlichn Zentroimassiv zwischn Florac und Alès. Af'm Gebiet vo da Gmoa entspringd da Gardon. Commons: Saint-Martin-de-Lansuscle – Sammlung vo Buidl, Videos und Audiodateien",370,bar,"['Saint-Martin-de-Lansuscle ist eine französische Gemeinde mit 190 Einwohnern (Stand: 1. Januar 2018) im Département Lozère in der Region Okzitanien. Das Bergdorf Saint-Martin-de-Lansuscle liegt in den Cevennen im südlichen Zentralmassiv zwischen Florac und Alès. Auf dem Gebiet der Gemeinde entspringt der Gardon. Commons: Saint-Martin-de-Lansuscle – Sammlung von Bildern, Videos und Audiodateien.']"
150,101420,"Da Kanton Château-Chinon (Ville) is a franzesische Vawoitungseihheit im: Arrondissement Château-Chinon (Ville), im Département Nièvre und in da Region Burgund; sei Haptort is Château-Chinon (Ville). Da Kanton Château-Chinon (Ville) is 37.683 Hektar (376,83 km²) grouß und hod 5933 Eihwohna ghod (Stond: 1. Jenna 2014), wos ana Bevejkarungsdichtn vo 16 Eihwohna pro km² entsprichd. Da Kanton bstähd aus fimfzehn Gmoana: AusklappenKantone im Département Nièvre",458,bar,"['Der Kanton Château-Chinon (Ville) ist eine französische Verwaltungseinheit im Arrondissement Château-Chinon (Ville), im Département Nièvre und in der Region Burgund; sein Hauptort ist Château-Chinon (Ville). Der Kanton Château-Chinon (Ville) ist 37.683 Hektar (376,83 km²) groß und hat 5933 Einwohner (Stand: 1. Januar 2014), was einer Bevölkerungsdichte von 16 Einwohnern pro km² entspricht. Der Kanton besteht aus fünfzehn Gemeinden:']"
151,35693,"Lyon County is a Beziak im Bundesstoot Iowa in da USA. Da Beziak hod 11.581 Eihwohna. Da Sitz vo da Vawoitung is Rock Rapids. Da Beziak hod a Fläche vo 1522 Quadratkilometa, dovo san 0 Quadratkilometa Wossafläche. Alvord Doon George Inwood Larchwood Lester Little Rock Rock Rapids Beloit Edna Granite Klondike Lyon County im Geographic Names Information System vom United States Geological Survey Obgruafa am 27. Feba 2011 43.378055555556-96.218055555556Koordinaten: 43° 23′ N, 96° 13′ W",487,bar,"['Lyon County ist ein Bezirk im Bundesstaat Iowa in den USA. Der Bezirk hat 11.581 Einwohner. Der Sitz der Verwaltung ist Rock Rapids. Der Bezirk hat eine Fläche von 1522 Quadratkilometern, davon sind 0 Quadratkilometer Wasserfläche. Alvord Doon George Inwood Larchwood Lester Little Rock Rock Rapids Beloit Edna Granite Klondike Lyon County im Geographic Names Information System des United States Geological Survey Abgerufen am 27. Februar 2011 43.378055555556-96.218055555556Koordinaten: 43° 23′ N, 96° 13′ W']"
152,33614,"Brevard County is a Beziak im Bundesstoot Florida in da USA. Da Beziak hod 543.376 Eihwohna. Da Sitz vo da Vawoitung is in Titusville. Da Beziak hod a Fläch vo 4032 Quadratkilometa, dovo san 1395 Quadratkilometa Wossaflächn. GNIS-ID: 295749. Abgerufen am 22. Februar 2011 (englisch). Commons: Brevard County, Florida – Sammlung vo Buidl, Videos und Audiodateien Brevard County Government / Board of County Commissioners (engl.) 28.3-80.7Koordinaten: 28° 18′ N, 80° 42′ W",470,bar,"['Brevard County ist ein Bezirk im Bundesstaat Florida in den USA. Der Bezirk hat 543.376 Einwohner. Der Sitz der Verwaltung ist in Titusville. Der Bezirk hat eine Fläche von 4032 Quadratkilometern, davon sind 1395 Quadratkilometer Wasserflächen. GNIS-ID: 295749. Abgerufen am 22. Februar 2011 (englisch). Commons: Brevard County, Florida – Sammlung von Bildern, Videos und Audiodateien Brevard County Government / Board of County Commissioners (engl.) 28.3-80.7 Koordinaten: 28° 18′ N, 80° 42′ W']"
153,4032,"Gsindl Gsindl is a oberboarische Rock-Musigruppn, de wo 1995 z Neifarn grindd worn is. De Liadtexte san af Boarisch vafosst. De ham unta andrem des Liadl ""Da Hof is am Brenna"" aussabrocht. Des Liad is a Coverversion vo The Roof Is on Fire vo da Bloodhound Gang. 1998: dermaßen 2001: Jetz werds haarig 2003: …gernham 2006: Ned danz'n! 2010: aufdrahd 2011: unsdochwurschd 2014: Voischattn 2008: obdrahd Listn vo neia boarischa Voiksmusi De Hoamseitn vo Gsindl",457,bar,"['Gsindl Gsindl ist eine oberbayerische Rock-Musikgruppe, die 1995 in Neufahrn gegründet wurde. Die Liedtexte sind auf Bairisch verfasst. Sie haben unter anderem das Lied ""Da Hof ist am Brennen"" veröffentlicht. Das Lied ist eine Coverversion von ""The Roof Is on Fire"" von der Bloodhound Gang. \n\nDiskografie: \n1998: Dermaßen \n2001: Jetz werds haarig \n2003: …gernham \n2006: Ned tanzen! \n2010: Aufdraht \n2011: Uns do waschd \n2014: Voischattn \n2008: Obdraht \n\n Liste von neuen bayerischen Volksmusikgruppen \nDie Homepage von Gsindl.']"
